status,time,I_R,V_RN,VA_R,W_R,Var_R,PF_R,I_R_THD,V_RN_THD
100001,11/4/2023 17:36,0.6912257,226.2195,156.3687,96.80173,-122.8031,-0.6190606,13.9435,0.4423303
100001,11/4/2023 17:36,0.7055088,226.2534,159.6237,100.3558,-124.1308,-0.6287023,15.41388,0.7608864
100001,11/4/2023 17:36,0.7078025,226.1578,160.0751,99.40425,-125.4704,-0.6209852,14.13997,0.8031521
100001,11/4/2023 17:36,0.6960791,226.0982,157.3822,98.67684,-122.6052,-0.6269885,13.49341,0.4954102
100001,11/4/2023 17:36,0.697868,226.0957,157.785,96.99845,-124.4484,-0.6147509,15.47554,0.7677255
100001,11/4/2023 17:36,0.6937464,226.1827,156.9135,96.69189,-123.582,-0.6162115,15.1491,0.5658566
100001,11/4/2023 17:36,0.7007207,226.0904,158.4262,97.5253,-124.8507,-0.6155881,14.1635,0.8428315
100001,11/4/2023 17:36,0.7040935,226.094,159.1913,97.91366,-125.5181,-0.6150692,12.54217,0.5384073
100001,11/4/2023 17:36,0.7007207,226.3739,158.6249,98.67674,-124.1964,-0.6220762,13.39273,1.118648
100001,11/4/2023 17:36,0.6883336,226.2111,155.7087,96.13925,-122.4845,-0.6174302,16.27082,0.4469692
100001,11/4/2023 17:36,0.7005428,226.3822,158.5904,99.69492,-123.3363,-0.6286314,14.24934,0.5716801
100001,11/4/2023 17:36,0.7005428,226.2447,158.4941,97.6636,-124.8286,-0.6161972,14.24934,0.5716801
100001,11/4/2023 17:36,0.6982252,226.2498,157.9733,98.68682,-123.3551,-0.6247057,16.6785,0.6979822
100001,11/4/2023 17:36,0.6989391,226.1682,158.0778,97.55822,-124.3824,-0.6171531,14.04838,1.045059
100001,11/4/2023 17:36,0.6953622,226.3564,157.3997,98.50861,-122.7628,-0.6258502,14.27949,0.4913061
100001,11/4/2023 17:36,0.7010766,226.5752,158.8466,99.7335,-123.6344,-0.6278606,14.27949,0.4913061
100001,11/4/2023 17:36,0.6985822,226.3538,158.1267,98.06229,-124.0478,-0.62015,14.32765,0.9618173
100001,11/4/2023 17:36,0.6883336,226.1417,155.6609,94.76902,-123.4874,-0.6088171,14.52501,0.4521205
100001,11/4/2023 17:36,0.6987607,226.4398,158.2272,98.27396,-124.0084,-0.6210939,13.95699,0.4024604
100001,11/4/2023 17:37,0.7030302,226.2966,159.0933,99.44974,-124.179,-0.6251032,14.82617,0.1347154
100001,11/4/2023 17:37,0.6984038,226.5427,158.2182,96.47411,-125.4024,-0.6097534,15.34746,1.520822
100001,11/4/2023 17:37,0.6960791,226.5214,157.6768,99.95104,-121.9499,-0.6338981,16.36172,1.104629
100001,11/4/2023 17:37,0.7014322,226.3677,158.7816,99.13619,-124.0307,-0.6243557,15.37561,1.487505
100001,11/4/2023 17:37,0.6957207,226.3173,157.4536,97.63606,-123.5267,-0.620094,15.37561,1.487505
100001,11/4/2023 17:37,0.7021428,226.6249,159.123,98.08203,-125.2999,-0.6163912,14.70497,0.7401852
100001,11/4/2023 17:37,0.7014322,226.3504,158.7695,97.48315,-125.3187,-0.6139918,14.16661,1.261047
100001,11/4/2023 17:37,0.6984038,226.2354,158.0037,97.3707,-124.4352,-0.6162559,13.57495,1.114365
100001,11/4/2023 17:37,0.6950034,226.5353,157.4428,97.51482,-123.6087,-0.6193666,14.23991,0.4730722
100001,11/4/2023 17:37,0.7001868,226.3122,158.4608,97.99493,-124.5264,-0.6184173,14.23991,0.4730722
100001,11/4/2023 17:37,0.694465,226.5131,157.3054,97.09904,-123.7609,-0.6172645,12.65265,0.6600997
100001,11/4/2023 17:37,0.7023204,226.4191,159.0187,99.11987,-124.3471,-0.623322,13.81912,0.1269555
100001,11/4/2023 17:37,0.6985822,226.3952,158.1557,97.85333,-124.2496,-0.6187152,15.43407,1.108148
100001,11/4/2023 17:37,0.7072739,226.4241,160.1438,99.59775,-125.4047,-0.6219268,15.08101,0.4159696
100001,11/4/2023 17:37,0.6930272,226.5487,157.0044,97.18741,-123.3085,-0.6190107,15.08101,0.4159696
100001,11/4/2023 17:37,0.7058622,226.327,159.7557,98.47688,-125.7942,-0.6164217,14.94796,0.5260026
100001,11/4/2023 17:37,0.6998305,226.5361,158.5369,98.36878,-124.3283,-0.6204789,14.95549,0.4981167
100001,11/4/2023 17:37,0.697868,226.2535,157.8951,96.91666,-124.6516,-0.6138041,13.7937,0.7467756
100001,11/4/2023 17:37,0.6998305,226.2723,158.3522,98.53772,-123.9587,-0.6222692,12.99302,0.7338398
100001,11/4/2023 17:37,0.6899619,226.2488,156.103,96.37968,-122.7971,-0.6174106,16.38971,0.7569145
100001,11/4/2023 17:37,0.705332,226.3217,159.6319,99.11958,-125.1306,-0.6209258,15.14407,0.7391497
100001,11/4/2023 17:37,0.6955414,226.2686,157.3792,99.45327,-121.9723,-0.6319342,14.35555,0.4725331
100001,11/4/2023 17:37,0.7065684,226.0595,159.7265,99.56429,-124.898,-0.6233423,14.52248,1.153166
100001,11/4/2023 17:37,0.7049783,226.2169,159.478,99.03836,-124.9985,-0.6210158,14.92817,1.113927
100001,11/4/2023 17:37,0.6967952,226.1087,157.5515,96.77167,-124.3291,-0.6142225,12.25391,0.985152
100001,11/4/2023 17:37,0.6815984,226.1823,154.1655,95.32927,-121.1583,-0.6183568,14.99351,0.747748
100001,11/4/2023 17:37,0.6863381,226.1017,155.1822,96.24239,-121.733,-0.6201897,14.2432,1.07912
100001,11/4/2023 17:37,0.6958999,226.0666,157.3197,98.29827,-122.8289,-0.6248313,13.52828,0.7317462
100001,11/4/2023 17:37,0.6939262,226.2074,156.9712,97.5159,-123.0065,-0.6212343,16.78279,1.243722
100001,11/4/2023 17:37,0.7019652,226.2472,158.8176,99.83089,-123.5186,-0.6285881,16.75387,1.33467
100001,11/4/2023 17:37,0.6994742,226.1816,158.2082,99.72923,-122.8166,-0.630367,14.11548,0.8650436
100001,11/4/2023 17:37,0.6910453,226.1635,156.2892,96.63697,-122.8317,-0.6183214,15.43382,1.297192
100001,11/4/2023 17:37,0.697153,226.0295,157.5771,99.3276,-122.3298,-0.6303427,14.12647,0.5845299
100001,11/4/2023 17:37,0.6975106,226.0011,157.6382,97.67702,-123.7295,-0.619628,14.12647,0.5845299
100001,11/4/2023 17:37,0.6996523,226.0787,158.1765,99.58034,-122.8965,-0.6295521,13.16687,0.4660119
100001,11/4/2023 17:37,0.7000087,226.0899,158.2649,98.38612,-123.9676,-0.6216546,10.01943,1.179231
100001,11/4/2023 17:37,0.6926673,225.9495,156.5078,98.89719,-121.3014,-0.6318994,10.01943,1.179231
100001,11/4/2023 17:37,0.7039164,226.0851,159.145,98.36765,-125.1038,-0.6181006,14.55066,0.434618
100001,11/4/2023 17:37,0.6985822,226.0556,157.9184,98.06877,-123.777,-0.621009,15.19557,1.244832
100001,11/4/2023 17:37,0.7106155,226.153,160.7078,99.72312,-126.025,-0.6205243,15.19557,1.244832
100001,11/4/2023 17:37,0.6930272,225.9212,156.5695,97.64648,-122.3895,-0.6236621,16.66049,0.3440289
100001,11/4/2023 17:37,0.6908649,225.9584,156.1067,95.34164,-123.6094,-0.6107466,13.0347,0.530216
100001,11/4/2023 17:37,0.6935668,226.0944,156.8116,97.97685,-122.4353,-0.6248063,14.42697,0.9430121
100001,11/4/2023 17:37,0.7042705,226.0388,159.1925,99.34271,-124.3916,-0.6240416,13.89165,0.733732
100001,11/4/2023 17:37,0.6924872,225.786,156.3539,95.63284,-123.6968,-0.6116435,14.50196,0.9467463
100001,11/4/2023 17:37,0.6857929,225.6979,154.782,94.22372,-122.7981,-0.608751,14.54169,1.037025
100001,11/4/2023 17:37,0.6926673,225.9265,156.4919,98.28739,-121.7756,-0.6280671,15.08912,1.509131
100001,11/4/2023 17:37,0.6937464,225.9019,156.7186,97.31222,-122.8457,-0.6209359,13.89547,1.395414
100001,11/4/2023 17:37,0.6910453,225.6938,155.9647,96.26496,-122.7112,-0.6172228,15.37968,1.594633
100001,11/4/2023 17:37,0.6994742,225.9083,158.017,99.49751,-122.7584,-0.6296632,15.39189,1.350968
100001,11/4/2023 17:37,0.6912257,225.8967,156.1456,96.99805,-122.3635,-0.6212025,16.33153,1.215782
100001,11/4/2023 17:37,0.6946445,225.9062,156.9245,96.82272,-123.4936,-0.6170019,15.56221,1.282259
100001,11/4/2023 17:37,0.6957207,225.7576,157.0642,98.27489,-122.5203,-0.6256988,12.26195,1.421943
100001,11/4/2023 17:37,0.7016099,225.7652,158.3991,98.9814,-123.6647,-0.6248861,12.26195,1.421943
100001,11/4/2023 17:37,0.694465,225.8691,156.8582,98.24899,-122.2769,-0.6263554,14.06127,0.8197587
100001,11/4/2023 17:37,0.6919469,225.7815,156.2288,96.58025,-122.7994,-0.6181974,13.93837,0.7847338
100001,11/4/2023 17:37,0.6930272,226.0293,156.6445,98.75562,-121.5928,-0.6304442,13.87772,0.7350248
100001,11/4/2023 17:37,0.6962581,225.6943,157.1415,96.67831,-123.882,-0.6152311,14.79249,0.3275099
100001,11/4/2023 17:37,0.6928473,225.885,156.5038,97.84367,-122.1477,-0.6251838,15.53733,0.33387
100001,11/4/2023 17:37,0.7003648,225.7241,158.0892,98.81219,-123.4032,-0.6250407,14.48851,0.8135169
100001,11/4/2023 17:38,0.6919469,225.6997,156.1722,95.70706,-123.4095,-0.6128303,15.05748,1.701402
100001,11/4/2023 17:38,0.6958999,225.7574,157.1045,96.62254,-123.8786,-0.6150208,15.41665,1.098431
100001,11/4/2023 17:38,0.6955414,225.9741,157.1743,96.42497,-124.1209,-0.6134906,15.22195,0.2463065
100001,11/4/2023 17:38,0.7005428,225.7339,158.1363,97.01431,-124.8812,-0.6134855,14.91162,0.7067821
100001,11/4/2023 17:38,0.6923072,225.8382,156.3494,97.31344,-122.3734,-0.6224099,14.69106,1.146159
100001,11/4/2023 17:38,0.7030302,225.8663,158.7908,98.2454,-124.7493,-0.6187094,14.99233,1.243971
100001,11/4/2023 17:38,0.6924872,225.793,156.3587,96.14871,-123.3024,-0.6149238,14.462,0.8263896
100001,11/4/2023 17:38,0.6957207,225.7992,157.0932,97.23707,-123.3824,-0.618977,16.35847,1.2577
100001,11/4/2023 17:38,0.6917667,225.749,156.1656,95.70383,-123.4038,-0.6128353,14.09819,0.7159922
100001,11/4/2023 17:38,0.6957207,225.8564,157.133,98.3884,-122.5174,-0.6261472,13.18132,0.9164776
100001,11/4/2023 17:38,0.694824,225.743,156.8517,97.38932,-122.9543,-0.6209008,14.7415,0.6982631
100001,11/4/2023 17:38,0.6912257,225.69,156.0027,96.29875,-122.7331,-0.6172888,15.12232,0.6739799
100001,11/4/2023 17:38,0.7037392,225.9098,158.9816,99.59989,-123.9154,-0.6264868,14.31815,0.6272591
100001,11/4/2023 17:38,0.6946445,225.8956,156.9172,98.94298,-121.792,-0.6305427,14.10894,1.294438
100001,11/4/2023 17:38,0.6987607,225.8607,157.8226,97.03743,-124.4656,-0.6148515,14.21803,0.2809737
100001,11/4/2023 17:38,0.6941059,226.0321,156.8902,97.96046,-122.5491,-0.6243886,14.49982,1.298335
100001,11/4/2023 17:38,0.7012544,225.8745,158.3955,97.85741,-124.5514,-0.6178043,13.29425,0.6550505
100001,11/4/2023 17:38,0.7032075,225.7717,158.7643,98.89101,-124.2042,-0.6228792,14.57663,0.7290178
100001,11/4/2023 17:38,0.705332,225.8398,159.292,98.84187,-124.9169,-0.6205074,14.57663,0.7290178
100001,11/4/2023 17:38,0.6942855,225.5779,156.6155,95.56465,-124.0798,-0.6101865,10.98008,0.7101343
100001,11/4/2023 17:38,0.6897812,225.741,155.7119,96.5135,-122.1939,-0.619821,14.81141,0.7417343
100001,11/4/2023 17:38,0.7005428,225.8976,158.2509,97.96579,-124.2822,-0.6190535,13.06606,1.025544
100001,11/4/2023 17:38,0.7012544,225.8461,158.3755,98.39191,-124.1042,-0.6212569,13.06606,1.025544
100001,11/4/2023 17:38,0.6955414,225.8398,157.081,97.56167,-123.1103,-0.6210916,14.12617,1.57236
100001,11/4/2023 17:38,0.6892387,225.7365,155.5863,95.87268,-122.5379,-0.6162025,14.12617,1.57236
100001,11/4/2023 17:38,0.6987607,225.6095,157.6471,98.16528,-123.3539,-0.6226901,16.60052,1.489109
100001,11/4/2023 17:38,0.7017876,225.8585,158.5047,97.70564,-124.8092,-0.6164212,17.0428,1.586574
100001,11/4/2023 17:38,0.6857929,225.7295,154.8037,95.63618,-121.7288,-0.61779,15.10954,1.427402
100001,11/4/2023 17:38,0.6923072,225.9696,156.4404,98.89723,-121.2144,-0.6321719,17.74774,1.526981
100001,11/4/2023 17:38,0.7072739,225.9721,159.8242,98.80231,-125.6259,-0.6181937,15.40249,0.7880784
100001,11/4/2023 17:38,0.6950034,225.9299,157.022,97.6805,-122.9408,-0.6220814,14.49195,0.7440314
100001,11/4/2023 17:38,0.7033848,225.866,158.8707,99.22743,-124.0719,-0.6245797,14.22176,0.3513888
100001,11/4/2023 17:38,0.6950034,225.9165,157.0127,97.55931,-123.0251,-0.6213466,13.64687,1.170047
100001,11/4/2023 17:38,0.6967952,225.7269,157.2854,97.7263,-123.2407,-0.621331,14.15469,0.3571882
100001,11/4/2023 17:38,0.6994742,225.812,157.9497,98.38762,-123.5636,-0.6229048,14.15469,0.3571882
100001,11/4/2023 17:38,0.7019652,225.7342,158.4576,98.40033,-124.2022,-0.6209885,16.25506,0.9713128
100001,11/4/2023 17:38,0.7076263,225.7224,159.7271,98.34197,-125.8634,0.6090897,15.43766,0.4762837
100001,11/4/2023 17:38,0.6908649,225.7698,155.9764,95.65041,-123.2057,-0.6132363,16.33825,0.732708
100001,11/4/2023 17:38,0.6919469,225.7773,156.2259,96.00644,-123.2449,-0.614536,13.43194,1.120626
100001,11/4/2023 17:38,0.6886957,225.7011,155.4394,96.72237,-121.6807,-0.6222513,15.02032,0.7472751
100001,11/4/2023 17:38,0.6976893,225.7118,157.4767,99.07835,-122.4026,-0.6291621,14.83335,1.452255
100001,11/4/2023 17:38,0.6966162,225.8733,157.347,98.35397,-122.8192,-0.625077,14.88265,0.2202814
100001,11/4/2023 17:38,0.6960791,225.8868,157.2351,98.37258,-122.661,-0.62564,15.4816,1.50856
100001,11/4/2023 17:38,0.6982252,225.9722,157.7795,97.58263,-123.9839,-0.6184747,14.92644,1.363624
100001,11/4/2023 17:38,0.6903232,225.8914,155.9381,97.24644,-121.9008,-0.6236222,15.30161,0.2524815
100001,11/4/2023 17:38,0.6906844,225.9032,156.0278,97.91306,-121.4813,-0.6275361,13.71902,1.312256
100001,11/4/2023 17:38,0.7005428,225.7028,158.1145,99.66315,-122.7495,-0.6303227,13.6279,1.184553
100001,11/4/2023 17:38,0.6960791,225.7508,157.1404,97.95824,-122.871,-0.6233804,17.36208,0.8789923
100001,11/4/2023 17:38,0.6975106,225.8063,157.5023,96.68945,-124.3307,-0.6138923,17.36208,0.8789923
100001,11/4/2023 17:38,0.7048015,225.8883,159.2064,99.54231,-124.2498,-0.6252406,16.16609,1.170941
100001,11/4/2023 17:38,0.7023204,225.8245,158.6012,97.79691,-124.8603,-0.6166217,14.71365,1.041802
100001,11/4/2023 17:38,0.6837901,226.0848,154.5945,97.39594,-120.0563,-0.6300089,14.32485,0.5005108
100001,11/4/2023 17:38,0.6912257,225.7527,156.0461,96.73283,-122.4465,-0.6198992,15.31757,0.8001742
100001,11/4/2023 17:38,0.705332,225.8606,159.3067,97.31446,-126.129,-0.6108624,16.95472,0.5664325
100001,11/4/2023 17:38,0.7005428,225.8983,158.2514,97.6955,-124.4954,-0.6173437,16.3574,0.8424715
100001,11/4/2023 17:38,0.7074501,225.9452,159.845,98.81045,-125.646,-0.6181643,16.98332,0.8007564
100001,11/4/2023 17:38,0.7099133,225.896,160.3665,98.82243,-126.2995,-0.6162285,17.16459,1.369267
100001,11/4/2023 17:38,0.693387,226.0587,156.7461,96.91532,-123.194,-0.6182948,16.12038,1.459049
100001,11/4/2023 17:38,0.6946445,225.9282,156.9398,98.13786,-122.4706,-0.6253218,12.79056,0.5381892
100001,11/4/2023 17:38,0.7000087,226.1856,158.3319,98.3233,-124.1028,-0.6209949,13.52117,0.3351653
100001,11/4/2023 17:39,0.6912257,225.8714,156.1281,96.62691,-122.6346,-0.6188949,13.62046,0.4540305
100001,11/4/2023 17:39,0.6932071,226.0156,156.6756,97.81339,-122.392,-0.624305,14.91597,0.9532357
100001,11/4/2023 17:39,0.6897812,226.1267,155.9779,97.80885,-121.5012,-0.6270685,14.41178,0.5485488
100001,11/4/2023 17:39,0.6980466,226.1628,157.8722,97.88139,-123.8663,-0.620004,17.68417,0.5203859
100001,11/4/2023 17:39,0.7083308,226.0481,160.1168,99.65678,-125.3232,-0.6224005,15.68883,1.127439
100001,11/4/2023 17:39,0.6932071,225.9895,156.6575,96.69613,-123.2536,-0.6172453,15.44917,1.331636
100001,11/4/2023 17:39,0.6932071,225.9895,156.6575,96.69613,-123.2536,-0.6172453,15.01942,0.8889298
100001,11/4/2023 17:39,0.703562,226.0449,159.0366,98.73493,-124.6758,-0.6208314,14.87537,0.4797416
100001,11/4/2023 17:39,0.6917667,225.9898,156.3322,98.13058,-121.697,-0.6277054,13.35227,0.8346024
100001,11/4/2023 17:39,0.7005428,225.856,158.2218,97.45342,-124.6474,-0.6159292,15.47018,1.341069
100001,11/4/2023 17:39,0.6982252,225.9933,157.7943,97.78222,-123.8453,-0.6196818,15.47018,1.341069
100001,11/4/2023 17:39,0.6962581,225.7999,157.215,97.45244,-123.3676,-0.6198673,15.20313,1.218644
100001,11/4/2023 17:39,0.6982252,225.7607,157.6318,99.75809,-122.0496,-0.6328552,14.10347,1.354471
100001,11/4/2023 17:39,0.6932071,225.6371,156.4132,97.57087,-122.2498,-0.6238019,15.97321,0.5069221
100001,11/4/2023 17:39,0.6962581,225.9096,157.2914,96.91103,-123.8904,-0.6161243,15.97321,0.5069221
100001,11/4/2023 17:39,0.6854292,225.6433,154.6625,95.50066,-121.6557,-0.6174777,14.13925,1.45488
100001,11/4/2023 17:39,0.697868,225.6821,157.4963,97.3224,-123.8283,-0.6179344,15.88338,1.099966
100001,11/4/2023 17:39,0.6906844,225.8206,155.9707,96.98392,-122.1515,-0.6218084,13.81959,0.7633904
100001,11/4/2023 17:39,0.6975106,225.8411,157.5266,99.34892,-122.2474,-0.6306803,14.16261,0.762939
100001,11/4/2023 17:39,0.7012544,225.8182,158.356,98.28545,-124.1636,-0.6206612,14.159,0.7202243
100001,11/4/2023 17:39,0.6939262,225.7492,156.6533,96.36781,-123.505,-0.6151664,14.159,0.7202243
100001,11/4/2023 17:39,0.6930272,226.0182,156.6368,98.02589,-122.1721,-0.6258165,14.94456,1.107108
100001,11/4/2023 17:39,0.6975106,225.8609,157.5404,96.74403,-124.3365,-0.6140903,15.47599,0.7121863
100001,11/4/2023 17:39,0.6930272,226.0566,156.6634,96.64057,-123.3046,-0.6168677,13.34439,0.2732766
100001,11/4/2023 17:39,0.6924872,226.1895,156.6333,96.23734,-123.5815,-0.6144116,13.5891,1.164653
100001,11/4/2023 17:39,0.6975106,226.0681,157.6849,97.97675,-123.5519,-0.6213453,15.61114,0.7555164
100001,11/4/2023 17:39,0.7058622,225.9831,159.5129,99.42561,-124.7354,-0.6233076,14.32381,0.7801203
100001,11/4/2023 17:39,0.6852472,225.9933,154.8613,95.45454,-121.9445,-0.6163874,14.61957,0.9364839
100001,11/4/2023 17:39,0.6915864,225.927,156.248,97.38326,-122.1882,-0.6232606,15.40513,0.2840894
100001,11/4/2023 17:39,0.7010766,226.2293,158.6041,98.72141,-124.1344,-0.6224393,13.35255,0.4823747
100001,11/4/2023 17:39,0.6923072,225.9958,156.4585,96.74985,-122.9583,-0.6183737,10.53141,0.9570235
100001,11/4/2023 17:39,0.6973318,226.0997,157.6665,97.2785,-124.0791,-0.616989,14.37038,0.8071213
100001,11/4/2023 17:39,0.6923072,225.9431,156.4221,97.76604,-122.1051,-0.6250144,14.45608,1.26372
100001,11/4/2023 17:39,0.6958999,225.9033,157.2061,97.61472,-123.228,-0.6209347,15.07092,0.3273089
100001,11/4/2023 17:39,0.7032075,226.0238,158.9416,99.45492,-123.9805,-0.6257324,15.07092,0.3273089
100001,11/4/2023 17:39,0.6910453,226.067,156.2225,98.26514,-121.4472,-0.6290076,11.63737,1.202459
100001,11/4/2023 17:39,0.7049783,225.9535,159.2923,99.71272,-124.2233,-0.6259732,14.26435,0.749855
100001,11/4/2023 17:39,0.6892387,225.9514,155.7344,97.19136,-121.6842,-0.6240841,13.44897,1.46941
100001,11/4/2023 17:39,0.6926673,225.951,156.5089,96.87766,-122.9217,-0.6189914,12.78549,0.4843827
100001,11/4/2023 17:39,0.6885146,225.8053,155.4702,94.93514,-123.1191,-0.6106324,13.23057,1.303141
100001,11/4/2023 17:39,0.7021428,225.8356,158.5688,98.86478,-123.9751,-0.6234818,14.31434,0.7135929
100001,11/4/2023 17:39,0.6932071,225.9409,156.6238,97.73235,-122.3904,-0.6239942,16.93378,1.136243
100001,11/4/2023 17:39,0.697153,225.9908,157.5501,97.67493,-123.619,-0.619961,13.36154,1.319425
100001,11/4/2023 17:39,0.6994742,225.8995,158.0109,97.80219,-124.1055,-0.6189585,14.99791,0.5109206
100001,11/4/2023 17:39,0.6901426,225.8409,155.8624,96.65667,-122.2726,-0.6201409,14.0695,1.198433
100001,11/4/2023 17:39,0.703562,225.938,158.9614,99.23114,-124.185,-0.6242467,14.0695,1.198433
100001,11/4/2023 17:39,0.6910453,226.0159,156.1872,96.18058,-123.0599,-0.6158031,13.97262,1.155688
100001,11/4/2023 17:39,0.6989391,225.8943,157.8864,97.46163,-124.2149,-0.6172897,14.32358,0.945245
100001,11/4/2023 17:39,0.6906844,225.9718,156.0752,96.91653,-122.3383,-0.6209604,14.59322,1.323744
100001,11/4/2023 17:39,0.6950034,226.1266,157.1588,96.78997,-123.8167,-0.6158738,14.86686,0.6874326
100001,11/4/2023 17:39,0.6892387,225.9836,155.7566,96.01834,-122.6402,-0.6164639,14.61915,0.6178991
100001,11/4/2023 17:39,0.6950034,226.0931,157.1355,98.88579,-122.1194,-0.6293029,13.69055,1.094454
100001,11/4/2023 17:39,0.6946445,226.1016,157.0602,98.59433,-122.2582,-0.6277485,14.31557,0.9510911
100001,11/4/2023 17:39,0.6868829,225.8945,155.163,96.1515,-121.7803,-0.6196805,15.39632,0.9683793
100001,11/4/2023 17:39,0.7003648,225.9996,158.2822,98.05034,-124.2553,-0.6194654,16.10258,0.7381516
100001,11/4/2023 17:39,0.7065684,226.1061,159.7594,98.69482,-125.628,-0.6177716,16.85641,1.180555
100001,11/4/2023 17:39,0.6919469,226.0557,156.4185,98.32418,-121.6516,-0.6285968,14.64644,0.2998738
100001,11/4/2023 17:39,0.6914061,225.9781,156.2426,96.74309,-122.6888,-0.619185,14.16392,1.302283
100001,11/4/2023 17:39,0.6843369,225.8866,154.5825,95.058,-121.9005,-0.6149337,15.65661,1.293462
100001,11/4/2023 17:39,0.6863381,225.9978,155.1109,94.34541,-123.1192,-0.6082448,16.1785,0.3801643
100001,11/4/2023 17:40,0.7016099,226.0965,158.6315,98.84631,-124.07,-0.623119,16.9152,1.473274
100001,11/4/2023 17:40,0.7058622,226.0513,159.5611,97.92883,-125.9749,-0.6137388,18.28965,0.8934399
100001,11/4/2023 17:40,0.697153,225.9717,157.5368,96.22977,-124.7305,-0.6108398,16.94865,1.078697
100001,11/4/2023 17:40,0.7044476,225.9942,159.201,98.55708,-125.0259,-0.619073,16.0118,0.5703698
100001,11/4/2023 17:40,0.7037392,226.0634,159.0897,97.28689,-125.8761,-0.6115221,17.10584,0.8455185
100001,11/4/2023 17:40,0.7019652,225.8074,158.5089,98.29705,-124.3494,-0.6201357,15.83787,0.3212953
100001,11/4/2023 17:40,0.7003648,225.9452,158.244,97.52592,-124.6189,-0.6163007,15.70765,0.3722341
100001,11/4/2023 17:40,0.6885146,225.8449,155.4975,95.17524,-122.9681,-0.6120692,13.09245,1.063823
100001,11/4/2023 17:40,0.6992959,226.005,158.0443,98.65962,-123.4678,-0.6242528,15.48375,0.8907908
100001,11/4/2023 17:40,0.7062154,226.0709,159.6548,97.40388,-126.4995,-0.6100907,15.25529,0.8013054
100001,11/4/2023 17:40,0.6966162,226.1463,157.5372,98.81283,-122.6947,-0.6272351,14.75673,0.354046
100001,11/4/2023 17:40,0.697153,226.0008,157.5572,97.31031,-123.9151,-0.6176191,16.78943,0.7837983
100001,11/4/2023 17:40,0.6863381,226.051,155.1474,97.13302,-120.9789,-0.6260692,13.80536,0.4240772
100001,11/4/2023 17:40,0.693387,225.9901,156.6986,98.22295,-122.093,-0.6268272,16.67337,0.7443201
100001,11/4/2023 17:40,0.7012544,226.1341,158.5775,98.70607,-124.1126,-0.6224468,17.02962,0.6910723
100001,11/4/2023 17:40,0.7024979,226.0643,158.8097,100.0835,-123.3037,-0.6302106,13.62128,0.9463098
100001,11/4/2023 17:40,0.697153,226.0177,157.5689,99.8245,-121.914,-0.6335292,12.86013,0.5524461
100001,11/4/2023 17:40,0.6939262,226.0333,156.8504,98.49804,-122.0664,-0.6279742,14.39929,0.796782
100001,11/4/2023 17:40,0.693387,225.9952,156.7021,98.41048,-121.9465,-0.6280098,14.15295,0.2249063
100001,11/4/2023 17:40,0.7062154,226.0691,159.6534,99.8558,-124.5714,-0.6254535,15.3276,1.149094
100001,11/4/2023 17:40,0.7017876,225.9423,158.5635,100.0598,-123.0058,-0.6310393,14.38186,1.337975
100001,11/4/2023 17:40,0.7008987,225.9991,158.4025,98.38007,-124.1479,-0.6210765,15.11448,0.7570835
100001,11/4/2023 17:40,0.6932071,226.0318,156.6869,95.69341,-124.0707,-0.6107302,10.9304,0.7228274
100001,11/4/2023 17:40,0.6867014,225.9063,155.1302,96.35846,-121.5747,-0.6211459,14.38159,0.4438978
100001,11/4/2023 17:40,0.6975106,226.0441,157.6682,97.71878,-123.7347,-0.619775,13.90647,1.120042
100001,11/4/2023 17:40,0.6992959,225.8027,157.9029,97.21141,-124.4318,-0.6156403,14.21724,0.746974
100001,11/4/2023 17:40,0.6994742,226.0025,158.0829,99.23756,-123.0533,-0.6277564,14.58487,0.481131
100001,11/4/2023 17:40,0.6994742,225.9105,158.0185,98.12411,-123.8609,-0.6209658,15.77915,1.154291
100001,11/4/2023 17:40,0.6958999,225.9147,157.214,96.77465,-123.8988,-0.61556,14.32075,0.2292577
100001,11/4/2023 17:40,0.6989391,226.0147,157.9705,98.07146,-123.8413,-0.6208212,13.21717,1.169569
100001,11/4/2023 17:40,0.6901426,225.9861,155.9627,95.16531,-123.5634,-0.6101801,13.21717,1.169569
100001,11/4/2023 17:40,0.7028528,225.972,158.825,98.55907,-124.5452,-0.6205513,14.42127,0.7598405
100001,11/4/2023 17:40,0.7014322,225.9395,158.4812,96.99697,-125.3311,-0.6120408,13.31318,0.7179006
100001,11/4/2023 17:40,0.6942855,225.8154,156.7803,96.86631,-123.2761,-0.6178473,13.31318,0.7179006
100001,11/4/2023 17:40,0.6881524,226.0143,155.5323,96.18787,-122.2218,-0.6184432,13.79066,1.117268
100001,11/4/2023 17:40,0.6817813,225.7391,153.9047,94.79125,-121.2488,-0.6159088,13.63172,0.7310476
100001,11/4/2023 17:40,0.7010766,225.8553,158.3418,98.42012,-124.0388,-0.6215674,15.50759,1.149483
100001,11/4/2023 17:40,0.6906844,225.7711,155.9366,97.24843,-121.8973,-0.623641,14.51924,0.7956656
100001,11/4/2023 17:40,0.7010766,225.7718,158.2833,97.17023,-124.9462,-0.6139006,13.39089,0.7347156
100001,11/4/2023 17:40,0.6996523,225.7893,157.974,97.78398,-124.0728,-0.6189879,14.64703,0.3982785
100001,11/4/2023 17:40,0.6992959,226.059,158.0822,99.28555,-123.0136,-0.628063,14.64703,0.3982785
