status,time,I_R,V_RN,VA_R,W_R,Var_R,PF_R,I_R_THD,V_RN_THD
110000,11/8/2023 16:10,4.38724,232.6673,1020.767,531.3771,-871.5526,-0.5205664,83.92307,1.613634
110000,11/8/2023 16:10,4.451594,232.7414,1036.07,531.3052,-889.4696,-0.5128081,84.36041,1.634253
110000,11/8/2023 16:10,4.384909,232.6038,1019.946,526.0974,-873.7919,-0.5158088,84.2392,1.612358
110000,11/8/2023 16:10,4.393403,232.6381,1022.073,525.8916,-876.3963,-0.5145345,84.18604,1.68792
110000,11/8/2023 16:10,4.468926,232.6227,1039.573,536.1404,-890.655,-0.5157312,84.4743,1.587244
110000,11/8/2023 16:10,4.421777,232.56,1028.328,526.7235,-883.1885,-0.5122133,84.15442,1.834455
110000,11/8/2023 16:10,4.471492,232.5496,1039.844,532.0494,-891.0253,-0.5155095,84.32095,1.337962
110000,11/8/2023 16:10,4.515445,232.6432,1050.488,534.9917,-904.0509,-0.5092794,84.50015,1.625581
110000,11/8/2023 16:10,4.427046,232.6235,1029.835,529.7191,-883.1523,-0.5143727,84.32383,1.479778
110000,11/8/2023 16:10,4.50314,232.5831,1047.354,531.5969,-902.4164,-0.5075618,84.7125,1.485186
110000,11/8/2023 16:10,4.510583,232.6656,1049.458,537.3618,-901.4455,-0.5120375,84.35747,1.642643
110000,11/8/2023 16:10,4.476676,232.562,1041.105,534.2556,-893.5717,-0.5131621,84.38407,1.469164
110000,11/8/2023 16:10,4.401909,232.6814,1024.242,524.5809,-879.7084,-0.512165,84.13557,1.752912
110000,11/8/2023 16:10,4.45473,232.6208,1036.263,529.3065,-890.8849,-0.5107839,84.31504,1.602491
110000,11/8/2023 16:10,4.466135,232.5414,1038.562,535.366,-889.9401,-0.515488,84.23827,1.454928
110000,11/8/2023 16:10,4.503223,232.6441,1047.648,533.3311,-901.7346,-0.5090744,84.51859,1.37713
110000,11/8/2023 16:10,4.396581,232.4954,1022.185,528.202,-875.1368,-0.5167382,84.22379,1.760836
110000,11/8/2023 16:10,4.459402,232.6145,1037.321,528.6061,-892.5308,-0.5095876,84.52934,1.758036
110000,11/8/2023 16:10,4.472301,232.6207,1040.35,530.4273,-894.9716,-0.5098549,84.56918,1.52739
110000,11/8/2023 16:11,4.513732,232.6273,1050.018,538.7987,-901.2396,-0.513133,84.25451,1.734993
110000,11/8/2023 16:11,4.497156,232.6454,1046.242,531.9255,-900.932,-0.5084152,84.60632,1.619686
110000,11/8/2023 16:11,4.30273,232.5537,1000.616,513.0533,-859.074,-0.5127376,84.44857,1.550163
110000,11/8/2023 16:11,4.511329,232.6969,1049.772,538.4583,-901.1573,-0.5129287,84.56305,1.500144
110000,11/8/2023 16:11,4.427666,232.6815,1030.236,525.5616,-886.0985,-0.5101373,84.49848,1.652657
110000,11/8/2023 16:11,4.449409,232.5528,1034.723,531.4719,-887.8,-0.5136369,84.33398,1.621214
110000,11/8/2023 16:11,4.567117,232.534,1062.01,545.7891,-911.0319,-0.513921,84.3868,1.838545
110000,11/8/2023 16:11,4.457528,232.5945,1036.797,532.9534,-889.3301,-0.5140385,84.32728,1.67336
110000,11/8/2023 16:11,4.508177,232.5512,1048.382,534.8753,-901.6725,-0.5101912,84.52547,1.646643
110000,11/8/2023 16:11,4.447615,232.6766,1034.856,530.3057,-888.6519,-0.5124441,84.35909,1.712772
110000,11/8/2023 16:11,4.545251,232.6767,1057.574,539.6487,-909.5286,-0.5102704,84.59573,1.647754
110000,11/8/2023 16:11,4.393375,232.6807,1022.253,520.8019,-879.6406,-0.5094645,84.55571,1.74483
110000,11/8/2023 16:11,4.45459,232.6682,1036.442,528.4293,-891.613,-0.5098495,84.38667,1.522604
110000,11/8/2023 16:11,4.358069,232.6829,1014.048,521.2656,-869.8138,0.5035689,84.80117,1.656897
110000,11/8/2023 16:11,4.412941,232.6439,1026.644,523.114,-883.3737,-0.5095381,84.67952,1.681821
110000,11/8/2023 16:11,4.425863,232.6259,1029.571,524.8104,-885.7708,-0.5097371,84.56558,1.577446
110000,11/8/2023 16:11,4.393744,232.6324,1022.127,523.8639,-877.6733,-0.5125232,84.47574,1.571039
110000,11/8/2023 16:11,4.382548,232.8148,1020.322,521.7449,-876.835,-0.5113531,84.40121,1.904319
110000,11/8/2023 16:11,4.418702,232.7338,1028.381,528.6575,-882.0937,-0.5140676,84.45198,1.595347
110000,11/8/2023 16:11,4.370297,232.7995,1017.403,515.2127,-877.3052,-0.5063999,84.48592,1.447836
110000,11/8/2023 16:11,4.395077,232.8886,1023.563,523.2278,-879.7242,-0.5111826,84.11291,1.473055
110000,11/8/2023 16:11,4.435178,232.7671,1032.364,534.6596,-883.1273,-0.5178985,84.64684,1.885593
110000,11/8/2023 16:11,4.398962,232.794,1024.052,522.3071,-880.8392,-0.5100396,84.55916,1.491845
110000,11/8/2023 16:11,4.517295,232.759,1051.441,532.7153,-906.5002,-0.5066526,84.70684,1.232914
110000,11/8/2023 16:11,4.444867,232.6946,1034.296,530.1087,-888.1179,-0.5125308,84.3684,0.9924824
110000,11/8/2023 16:11,4.413903,232.6414,1026.857,526.9235,-881.3546,-0.5131423,84.37014,1.504916
110000,11/8/2023 16:11,4.471464,232.6366,1040.226,527.6702,-896.4567,-0.5072649,84.72367,1.460581
110000,11/8/2023 16:11,4.493383,232.7359,1045.771,532.9658,-899.7697,-0.5096389,84.21068,1.308785
110000,11/8/2023 16:11,4.45515,232.8013,1037.165,534.7199,-888.6985,-0.5155593,84.60113,1.462973
110000,11/8/2023 16:11,4.483411,232.7184,1043.372,531.0241,-898.131,-0.5089497,84.59857,1.969474
110000,11/8/2023 16:11,4.335812,232.7586,1009.197,514.5316,-868.1802,-0.5098424,84.63939,1.501124
110000,11/8/2023 16:11,4.420169,232.7546,1028.815,529.382,-882.1647,-0.5145552,84.13474,1.510191
110000,11/8/2023 16:11,4.443492,232.4736,1032.995,529.735,-886.8249,-0.512815,84.45394,1.755567
110000,11/8/2023 16:11,4.469902,232.765,1040.437,536.692,-891.3303,-0.5158335,84.22316,1.253579
110000,11/8/2023 16:11,4.500897,232.5997,1046.907,540.3619,-896.6737,-0.5161507,84.14684,1.660154
110000,11/8/2023 16:11,4.41184,232.6599,1026.458,526.1757,-881.3373,-0.5126129,84.31548,1.596789
110000,11/8/2023 16:11,4.383885,232.7412,1020.311,524.7046,-875.0536,-0.5142597,84.54675,1.415704
110000,11/8/2023 16:11,4.342277,232.648,1010.222,516.2256,-868.3662,-0.5110021,84.77838,1.52515
110000,11/8/2023 16:11,4.387894,232.724,1021.168,517.6453,-880.2433,-0.5069147,84.80174,1.911774
110000,11/8/2023 16:11,4.407146,232.6975,1025.532,519.328,-884.3154,-0.5063987,84.68219,1.730964
110000,11/8/2023 16:11,4.424624,232.7991,1030.048,523.2643,-887.2396,-0.5079998,84.35192,1.657468
110000,11/8/2023 16:11,4.382264,232.6366,1019.475,523.8505,-874.5913,-0.5138434,84.3642,1.430188
110000,11/8/2023 16:11,4.404571,232.5235,1024.166,525.5254,-879.0558,-0.5131252,84.40063,1.561718
110000,11/8/2023 16:11,4.393886,232.707,1022.488,522.7739,-878.743,-0.5112763,84.54697,1.634203
110000,11/8/2023 16:11,4.416529,232.5593,1027.105,527.0672,-881.558,-0.5131581,84.6677,1.685928
110000,11/8/2023 16:11,4.387979,232.6244,1020.751,519.8262,-878.4719,-0.5092586,84.62907,1.640001
110000,11/8/2023 16:11,4.459038,232.5043,1036.746,528.4027,-891.9822,-0.5096744,84.69627,1.486131
110000,11/8/2023 16:11,4.438888,232.5357,1032.2,524.2362,-889.1642,-0.5078825,84.62611,1.809797
110000,11/8/2023 16:11,4.420563,232.6978,1028.656,524.6369,-884.8097,-0.510022,84.64446,1.815704
110000,11/8/2023 16:11,4.393573,232.716,1022.455,519.9808,-880.3602,-0.5085611,84.64969,1.604893
110000,11/8/2023 16:11,4.506517,232.7747,1049.003,534.877,-902.3939,-0.5098906,84.41684,1.548488
110000,11/8/2023 16:11,4.318841,232.5323,1004.27,513.2956,-863.1833,-0.5111132,84.62672,1.543206
110000,11/8/2023 16:11,4.429017,232.5706,1030.059,526.7753,-885.1719,-0.511403,84.42022,1.630485
110000,11/8/2023 16:12,4.436584,232.5852,1031.884,528.0957,-886.5095,-0.5117783,84.44238,1.754997
110000,11/8/2023 16:12,4.498763,232.5506,1046.19,538.9401,-896.6925,-0.5151454,84.18751,1.572836
110000,11/8/2023 16:12,4.544593,232.5911,1057.032,543.6354,-906.5192,-0.5143037,84.41308,1.815247
110000,11/8/2023 16:12,4.495076,232.6062,1045.583,534.2138,-898.8096,-0.5109245,84.50568,1.709246
110000,11/8/2023 16:12,4.407542,232.6253,1025.306,524.1016,-881.2319,-0.5111661,84.65144,1.275007
110000,11/8/2023 16:12,4.409748,232.57,1025.575,522.1516,-882.7017,-0.5091304,84.51112,1.532354
110000,11/8/2023 16:12,4.390791,232.6246,1021.406,522.97,-877.3672,-0.5120097,84.57954,1.779334
110000,11/8/2023 16:12,4.441443,232.6511,1033.307,525.8779,-889.4802,-0.5089273,84.70804,1.513367
110000,11/8/2023 16:12,4.448652,232.4908,1034.271,530.4716,-887.8713,-0.5128944,84.39357,1.549658
110000,11/8/2023 16:12,4.3234,232.5639,1005.467,513.2896,-864.5792,-0.5104988,84.61491,1.553171
110000,11/8/2023 16:12,4.485385,232.6209,1043.394,529.9676,-898.7804,-0.5079264,84.27956,1.587145
110000,11/8/2023 16:12,4.42913,232.5744,1030.102,528.5975,-884.1354,-0.5131505,84.44445,1.641345
110000,11/8/2023 16:12,4.451146,232.6438,1035.531,529.9294,-889.6628,-0.5117464,84.30532,1.582377
110000,11/8/2023 16:12,4.462392,232.6114,1038.003,533.8486,-890.2003,-0.5143034,84.64427,1.728788
110000,11/8/2023 16:12,4.374518,232.684,1017.881,517.6814,-876.4056,-0.5085876,84.49012,1.575081
110000,11/8/2023 16:12,4.432254,232.6177,1031.021,527.9633,-885.5836,-0.5120783,84.62563,1.596863
110000,11/8/2023 16:12,4.417912,232.6869,1027.99,523.1287,-884.9297,-0.5088848,84.37317,1.61178
110000,11/8/2023 16:12,4.466722,232.5932,1038.929,531.6877,-892.5707,-0.511765,84.07661,1.664001
110000,11/8/2023 16:12,4.42944,232.6238,1030.393,534.0128,-881.2152,-0.5182612,84.54346,1.45475
110000,11/8/2023 16:12,4.447895,232.5942,1034.555,530.1601,-888.3884,-0.5124524,84.18541,1.737988
110000,11/8/2023 16:12,4.41393,232.6721,1026.999,525.5754,-882.3246,-0.5117586,84.37888,1.574014
110000,11/8/2023 16:12,4.414637,232.641,1027.026,525.239,-882.5563,-0.5114176,84.67823,1.703177
110000,11/8/2023 16:12,4.50195,232.6141,1047.217,531.5222,-902.301,-0.507557,84.66665,1.465052
110000,11/8/2023 16:12,4.292053,232.6986,998.7547,509.2337,-859.181,-0.5098687,84.4669,1.465331
110000,11/8/2023 16:12,4.486246,232.7058,1043.976,533.899,-897.1271,-0.5114095,84.63824,1.57411
110000,11/8/2023 16:12,4.468033,232.6716,1039.584,528.4438,-895.2559,-0.5083221,84.72512,1.53434
110000,11/8/2023 16:12,4.475032,232.6064,1040.921,528.1643,-896.9725,-0.5074008,84.44835,1.722148
110000,11/8/2023 16:12,4.429299,232.573,1030.135,527.7061,-884.706,-0.5122688,84.82274,1.690078
110000,11/8/2023 16:12,4.352086,232.5589,1012.116,512.6213,-872.6964,0.5092936,84.47775,1.700143
110000,11/8/2023 16:12,4.469289,232.6261,1039.673,535.2565,-891.3026,-0.5148316,84.54243,1.594496
110000,11/8/2023 16:12,4.379844,232.5962,1018.735,520.2332,-875.8875,-0.5106658,84.50347,1.734205
110000,11/8/2023 16:12,4.469233,232.7331,1040.139,530.8444,-894.4789,-0.5103593,84.38938,1.606088
110000,11/8/2023 16:12,4.346152,232.7307,1011.483,518.4882,-868.4857,-0.5126021,84.29814,1.69952
110000,11/8/2023 16:12,4.329825,232.7309,1007.684,515.4842,-865.8541,-0.5115533,84.3895,1.470138
110000,11/8/2023 16:12,4.397913,232.7162,1023.466,524.6312,-878.7745,-0.5126025,84.85233,1.612706
110000,11/8/2023 16:12,4.402872,232.6731,1024.43,518.1226,-883.7449,-0.5057668,84.11099,1.633007
110000,11/8/2023 16:12,4.495103,232.6279,1045.686,540.7388,-895.0203,-0.5171138,84.48813,1.807616
110000,11/8/2023 16:12,4.431747,232.7751,1031.6,526.9438,-886.8649,-0.5108023,84.29861,2.095809
110000,11/8/2023 16:12,4.416811,232.7562,1028.04,524.5173,-884.1653,-0.5102109,84.52351,1.477968
110000,11/8/2023 16:12,4.381609,232.7118,1019.652,520.4234,-876.8412,-0.510393,84.00955,1.769443
110000,11/8/2023 16:12,4.396893,232.6439,1022.91,530.9098,-874.3458,-0.5190189,84.17747,1.514726
110000,11/8/2023 16:12,4.502254,232.639,1047.4,540.5018,-897.1645,-0.5160415,84.03447,1.531969
110000,11/8/2023 16:12,4.437089,232.7775,1032.855,531.4926,-885.6097,-0.514586,84.5665,1.280122
110000,11/8/2023 16:12,4.422087,232.5909,1028.537,525.4224,-884.206,-0.5108443,84.61037,1.564993
110000,11/8/2023 16:12,4.42296,232.6266,1028.898,523.7881,-885.5944,-0.5090768,84.67731,1.783867
110000,11/8/2023 16:12,4.422792,232.6185,1028.823,524.3161,-885.1948,-0.509627,84.40101,2.030312
110000,11/8/2023 16:12,4.377197,232.669,1018.438,520.8765,-875.1595,-0.5114464,84.60926,2.166129
110000,11/8/2023 16:12,4.496408,232.608,1045.901,531.8735,-900.5656,0.5083295,84.50195,1.864051
110000,11/8/2023 16:12,4.3321,232.5144,1007.276,511.7444,-867.5955,-0.5080481,84.72643,1.980966
110000,11/8/2023 16:12,4.457724,232.6306,1037.003,531.0076,-890.7334,-0.5120599,84.38428,2.050751
110000,11/8/2023 16:12,4.359672,232.6683,1014.357,516.9427,-872.749,-0.5096259,84.40159,1.348585
110000,11/8/2023 16:12,4.420649,232.7421,1028.871,524.54,-885.1175,-0.5098211,84.74207,0.319705
110000,11/8/2023 16:12,4.391586,232.4884,1020.993,518.7579,-879.3844,-0.5080916,84.38217,1.333051
110000,11/8/2023 16:12,4.4059,232.5959,1024.795,526.1943,-879.3882,-0.5134632,84.31948,1.889762
110000,11/8/2023 16:12,4.358985,232.5657,1013.75,521.184,-869.5153,-0.5141148,84.08268,1.985189
110000,11/8/2023 16:12,4.491136,232.6401,1044.818,540.9858,-893.8566,0.5118228,84.19358,1.95184
110000,11/8/2023 16:12,4.317541,232.5241,1003.932,512.3087,-863.3768,-0.5103021,84.56197,1.722232
110000,11/8/2023 16:12,4.416727,232.4165,1026.52,527.8052,-880.4344,-0.5141695,84.36788,1.82539
110000,11/8/2023 16:12,4.405561,232.6263,1024.849,526.9206,-879.0172,-0.5141444,84.4483,1.997047
110000,11/8/2023 16:13,4.387609,232.6487,1020.772,518.3311,-879.379,-0.5077837,84.73589,1.83608
110000,11/8/2023 16:13,4.398197,232.554,1022.818,521.8411,-879.6812,-0.5101992,84.29951,1.477374
110000,11/8/2023 16:13,4.376228,232.6973,1018.336,522.8152,-873.8839,-0.5134013,84.44461,1.644961
110000,11/8/2023 16:13,4.470014,232.543,1039.47,531.7648,-893.1544,-0.5115728,84.55242,2.183153
110000,11/8/2023 16:13,4.415117,232.6409,1027.137,524.1921,-883.3076,-0.5103431,84.58729,1.448574
110000,11/8/2023 16:13,4.440068,232.6642,1033.045,526.4893,-888.8141,-0.5096481,84.67269,1.240815
110000,11/8/2023 16:13,4.316386,232.6502,1004.208,511.6478,-864.1802,0.5087277,84.42839,1.644242
110000,11/8/2023 16:13,4.418307,232.5616,1027.529,525.6528,-882.8954,-0.5115699,84.50108,1.191852
110000,11/8/2023 16:13,4.293447,232.5652,998.5063,511.4322,-857.585,-0.5121973,84.562,1.100205
110000,11/8/2023 16:13,4.373748,232.5358,1017.053,519.5735,-874.323,-0.5108616,84.53535,1.194385
110000,11/8/2023 16:13,4.315317,232.4652,1003.161,515.518,-860.5656,-0.5138936,84.5018,1.193147
110000,11/8/2023 16:13,4.440966,232.5328,1032.67,531.2964,-885.5125,-0.5144879,84.51226,1.449482
110000,11/8/2023 16:13,4.386672,232.6769,1020.677,522.3209,-876.9054,-0.5117396,83.93371,1.588758
110000,11/8/2023 16:13,4.482882,232.7342,1043.32,542.4575,-891.2109,-0.5199338,84.35745,1.834996
110000,11/8/2023 16:13,4.400946,232.6214,1023.754,525.6605,-878.495,-0.5134636,84.46503,1.73283
110000,11/8/2023 16:13,4.324322,232.6592,1006.093,515.4013,-864.0516,0.508966,84.44672,2.00308
110000,11/8/2023 16:13,4.455486,232.6284,1036.472,534.0168,-888.3135,-0.5152254,84.08176,1.446491
110000,11/8/2023 16:13,4.417573,232.6015,1027.534,528.4792,-881.2128,-0.5143179,84.2858,1.40006
110000,11/8/2023 16:13,4.46513,232.5216,1038.239,530.4858,-892.4828,-0.5109475,84.51263,1.454067
110000,11/8/2023 16:13,4.331179,232.6025,1007.443,521.5315,-861.9431,-0.5176785,84.16998,1.401076
110000,11/8/2023 16:13,4.335639,232.7517,1009.127,515.813,-867.338,-0.5111476,84.4882,1.481217
110000,11/8/2023 16:13,4.391189,232.7148,1021.895,522.8364,-878.0153,-0.5116343,84.40452,1.640716
110000,11/8/2023 16:13,4.481324,232.8153,1043.321,534.6706,-895.9052,-0.5124699,84.2371,0.9086485
110000,11/8/2023 16:13,4.365359,232.7137,1015.879,524.7008,-869.8843,-0.5164994,84.43311,1.054309
110000,11/8/2023 16:13,4.449717,232.6272,1035.125,530.6517,-888.7591,-0.512645,84.38065,1.710627
110000,11/8/2023 16:13,4.426342,232.6011,1029.572,527.4028,-884.2312,-0.5122544,84.45413,1.440048
110000,11/8/2023 16:13,4.474503,232.4507,1040.101,531.4465,-894.0779,-0.5109565,84.50307,1.633374
110000,11/8/2023 16:13,4.375658,232.5825,1017.701,518.252,-875.8602,-0.5092378,84.58,1.981591
110000,11/8/2023 16:13,4.297423,232.6274,999.6986,511.7622,-858.7763,-0.5119165,84.54032,1.870992
110000,11/8/2023 16:13,4.39882,232.6592,1023.426,523.1366,-879.6188,-0.511162,84.54933,2.038836
110000,11/8/2023 16:13,4.338054,232.6077,1009.065,519.3923,-865.1263,-0.5147264,84.24432,2.203701
110000,11/8/2023 16:13,4.435628,232.8125,1032.669,531.9827,-885.0992,-0.5151529,84.67677,2.131867
110000,11/8/2023 16:13,4.379133,232.6963,1019.008,523.4376,-874.2946,-0.5136735,84.30527,1.372312
110000,11/8/2023 16:13,4.349163,232.7643,1012.33,519.6184,-868.7969,-0.5132897,84.49971,1.119878
110000,11/8/2023 16:13,4.407768,232.6472,1025.455,522.4131,-882.4071,-0.5094453,84.69284,0.6968189
110000,11/8/2023 16:13,4.364588,232.552,1014.994,517.3784,-873.2307,-0.5097355,84.5854,1.644897
110000,11/8/2023 16:13,4.325562,232.7906,1006.95,515.761,-864.8346,-0.5122012,84.57987,2.049109
110000,11/8/2023 16:13,4.362388,232.8199,1015.65,523.5567,-870.3069,-0.515489,84.53574,0.8361599
110000,11/8/2023 16:13,4.423778,232.6599,1029.236,526.3077,-884.4922,-0.5113578,84.58501,1.899432
110000,11/8/2023 16:13,4.474336,232.7586,1041.44,531.9537,-895.3337,-0.5107868,84.5663,1.997583
110000,11/8/2023 16:13,4.359357,232.6333,1014.132,521.4683,-869.7898,-0.5142017,84.34476,1.650981
110000,11/8/2023 16:13,4.391813,232.673,1021.856,518.9315,-880.2845,-0.5078321,84.79713,1.692915
110000,11/8/2023 16:13,4.467587,232.6121,1039.214,530.4474,-893.6399,-0.5104312,84.58294,1.562956
110000,11/8/2023 16:13,4.380898,232.8308,1020.008,520.6805,-877.1023,-0.5104671,84.56345,2.081958
110000,11/8/2023 16:13,4.300729,232.856,1001.451,510.3581,-861.6483,-0.5096189,84.70851,2.278711
110000,11/8/2023 16:13,4.330661,232.8687,1008.476,519.4319,-864.4152,-0.5150664,84.53794,2.327486
110000,11/8/2023 16:13,4.307595,233.0414,1003.848,513.7217,-862.439,-0.5117525,84.29158,1.400221
110000,11/8/2023 16:13,4.4253,233.0272,1031.215,534.2137,-882.0544,-0.518043,84.18521,1.410523
110000,11/8/2023 16:13,4.380329,232.8575,1019.992,517.1419,-879.175,-0.5070057,84.78972,0.4618413
110000,11/8/2023 16:13,4.30186,232.929,1002.028,512.8677,-860.8293,-0.5118297,84.60784,1.03699
110000,11/8/2023 16:13,4.396325,232.6726,1022.905,528.739,-875.6533,-0.5168996,84.19403,0.8257842
110000,11/8/2023 16:13,4.44265,232.6232,1033.463,528.4606,-888.1306,-0.5113491,84.52099,0.7685131
110000,11/8/2023 16:14,4.416387,232.6257,1027.365,524.5338,-883.3704,-0.5105623,84.55756,0.5619728
110000,11/8/2023 16:14,4.293301,232.6917,999.0155,513.9506,-856.6719,-0.514457,84.6591,2.148876
110000,11/8/2023 16:14,4.371097,232.8006,1017.594,518.8231,-875.3968,-0.5098529,84.72618,1.607906
110000,11/8/2023 16:14,4.45445,232.8538,1037.235,530.5106,-891.3001,-0.5114659,84.49429,0.2247813
110000,11/8/2023 16:14,4.371639,232.7216,1017.375,521.3478,-873.6407,-0.5124442,84.67273,1.986521
110000,11/8/2023 16:14,4.387126,232.8425,1021.51,518.6369,-880.0554,-0.5077162,84.81012,2.238152
110000,11/8/2023 16:14,4.401115,232.9346,1025.172,521.5707,-882.5765,-0.5087641,84.67269,2.124922
110000,11/8/2023 16:14,4.363388,232.638,1015.09,516.4813,-873.8732,-0.5088035,84.71246,2.019747
110000,11/8/2023 16:14,4.443437,232.7264,1034.105,524.4052,-891.2759,-0.5071101,84.75518,2.191504
110000,11/8/2023 16:14,4.387326,232.6504,1020.713,518.5581,-879.1771,-0.5080352,84.73806,2.020349
110000,11/8/2023 16:14,4.464292,232.7919,1039.251,528.9973,-894.5414,-0.5090179,85.04722,2.078324
110000,11/8/2023 16:14,4.367444,232.8532,1016.973,511.7501,-878.8323,-0.5032091,84.78222,1.727054
110000,11/8/2023 16:14,4.342995,232.8806,1011.399,515.9049,-869.9255,-0.5100903,84.79704,0.4824079
110000,11/8/2023 16:14,4.389002,232.6695,1021.187,519.1776,-879.3616,-0.5084062,84.66691,1.933407
110000,11/8/2023 16:14,4.405307,232.5718,1024.55,521.9501,-881.6296,-0.5094432,84.8599,1.492069
110000,11/8/2023 16:14,4.333999,232.8087,1008.993,513.7855,-868.3843,-0.5092062,84.76072,1.363163
110000,11/8/2023 16:14,4.339634,232.6538,1009.632,517.9376,-866.6592,-0.5129963,84.53071,1.073007
110000,11/8/2023 16:14,4.4933,232.7522,1045.825,534.5748,-898.8773,-0.5111511,84.49383,0.8770048
110000,11/8/2023 16:14,4.460604,232.7651,1038.273,527.3577,-894.3738,-0.5079182,84.78667,0.77114
110000,11/8/2023 16:14,4.419971,232.6694,1028.392,524.685,-884.4749,-0.5101994,84.70823,1.706129
110000,11/8/2023 16:14,4.408221,232.7186,1025.875,526.7583,-880.3097,-0.5134722,84.41825,1.4456
110000,11/8/2023 16:14,4.299251,232.6763,1000.334,508.1236,-861.6716,-0.5079541,84.69534,2.029331
110000,11/8/2023 16:14,4.425723,232.8892,1030.703,525.2797,-886.8087,-0.5096325,84.72811,1.548799
110000,11/8/2023 16:14,4.286093,232.8509,998.0208,507.7834,-859.1865,-0.5087904,84.86338,1.131478
110000,11/8/2023 16:14,4.380271,232.9023,1020.175,517.1569,-879.3786,-0.5069293,84.77743,1.11429
110000,11/8/2023 16:14,4.276598,232.8625,995.8594,507.0741,-857.095,-0.5091824,84.67918,1.842013
110000,11/8/2023 16:14,4.402107,232.7508,1024.594,521.3104,-882.0593,-0.5087969,84.92625,1.994214
110000,11/8/2023 16:14,4.375743,232.8824,1019.034,518.0737,-877.5131,-0.5083971,84.76273,1.900764
110000,11/8/2023 16:14,4.473137,232.4839,1039.932,526.8949,-896.572,-0.5066626,84.8539,1.741283
110000,11/8/2023 16:14,4.386388,232.6166,1020.346,513.4703,-881.7343,-0.5032313,85.11625,1.896658
110000,11/8/2023 16:14,4.428849,232.6685,1030.453,521.9466,-888.4853,-0.5065212,84.65029,1.40909
110000,11/8/2023 16:14,4.384511,232.625,1019.947,520.0259,-877.4192,-0.5098559,84.83878,1.729134
110000,11/8/2023 16:14,4.498265,232.6003,1046.298,531.4141,-901.2983,-0.5078993,84.9063,1.875699
110000,11/8/2023 16:14,4.393432,232.6752,1022.243,516.9099,-881.9207,-0.5056627,84.56548,1.880942
110000,11/8/2023 16:14,4.476425,232.6547,1041.461,531.2286,-895.7889,-0.51008,84.73007,1.970235
110000,11/8/2023 16:14,4.47046,232.7259,1040.392,529.1305,-895.7878,-0.5085878,84.94331,1.706176
110000,11/8/2023 16:14,4.319909,232.8154,1005.741,511.414,-866.0088,-0.5084946,84.5928,1.966242
110000,11/8/2023 16:14,4.443437,232.6954,1033.967,527.287,-889.4135,-0.509965,84.72707,1.583312
110000,11/8/2023 16:14,4.390791,232.6469,1021.504,514.2278,-882.6324,-0.5034027,85.1655,1.493427
110000,11/8/2023 16:14,4.353032,232.6753,1012.843,512.5069,-873.6058,-0.5060083,84.93445,1.3921
110000,11/8/2023 16:14,4.366644,232.609,1015.721,514.4866,-875.7809,-0.5065237,84.46371,1.823069
110000,11/8/2023 16:14,4.36173,232.6122,1014.592,519.9789,-871.2164,-0.5125007,84.41152,1.712771
110000,11/8/2023 16:14,4.434307,232.7144,1031.927,529.3475,-885.8132,-0.5129697,84.71742,1.272125
110000,11/8/2023 16:14,4.439843,232.6859,1033.089,526.6272,-888.7835,-0.5097599,84.8614,1.620686
110000,11/8/2023 16:14,4.320658,232.7131,1005.474,509.5269,-866.8103,-0.506753,84.82484,1.630094
110000,11/8/2023 16:14,4.428201,232.5845,1029.931,521.7619,-887.9878,-0.5065989,84.93115,1.954697
110000,11/8/2023 16:14,4.35704,232.6962,1013.867,512.1787,-874.9847,-0.5051737,84.89336,1.465929
110000,11/8/2023 16:14,4.311501,232.7143,1003.348,509.2726,-864.4929,-0.5075734,84.805,1.443691
110000,11/8/2023 16:14,4.503002,232.5412,1047.134,527.4562,-904.5876,-0.5037143,84.84726,1.742643
110000,11/8/2023 16:14,4.450697,232.6682,1035.536,523.0999,-893.7006,-0.5051491,84.84726,1.742643
110000,11/8/2023 16:14,4.477093,232.6172,1041.449,525.046,-899.4124,-0.5041496,84.53687,1.629475
110000,11/8/2023 16:14,4.433154,232.8401,1032.216,520.2903,-891.4974,-0.5040518,85.00278,1.505647
110000,11/8/2023 16:14,4.459038,232.6264,1037.29,523.2318,-895.656,-0.5044217,85.24435,1.585214
110000,11/8/2023 16:14,4.510195,232.7253,1049.636,524.8104,-909.0164,-0.4999925,85.23285,1.565675
110000,11/8/2023 16:14,4.450305,232.5253,1034.809,517.0198,-896.3926,-0.4996283,84.83878,1.549591
110000,11/8/2023 16:14,4.439703,232.4546,1032.029,523.6236,-889.3269,-0.5073729,85.07293,1.66014
110000,11/8/2023 16:14,4.429046,232.4808,1029.668,518.8873,-889.3665,-0.5039364,85.46719,1.789403
110000,11/8/2023 16:14,4.452294,232.5932,1035.573,515.3897,-898.2125,-0.4976854,84.77715,1.600814
110000,11/8/2023 16:14,4.405957,232.3342,1023.654,515.9324,-884.1279,-0.5040104,85.07571,1.438714
110000,11/8/2023 16:14,4.452518,232.4249,1034.876,517.9202,-895.9504,-0.5004659,84.70163,1.438087
110000,11/8/2023 16:15,4.528156,232.4892,1052.747,532.9319,-907.8878,-0.5062297,85.38378,1.449325
110000,11/8/2023 16:15,4.593793,232.4379,1067.772,531.3154,-926.1969,-0.4975926,85.06828,1.633322
110000,11/8/2023 16:15,4.500842,232.4582,1046.258,526.0516,-904.3918,-0.5027936,85.3782,1.659944
