,status,time,I_R,V_RN,VA_R,W_R,Var_R,PF_R,I_R_THD,V_RN_THD
465621,110110000,2023-12-08 08:01:30.707,3.127998,231.4683,724.0325,363.2793,626.2997,0.5017444,50.40333,0.1962686
465634,110110000,2023-12-08 08:01:38.355,2.684241,231.9337,622.5658,321.1622,533.3319,0.5158687,52.0663,1.339877
465635,110110000,2023-12-08 08:01:38.892,2.684241,231.9337,622.5658,321.1622,533.3319,0.5158687,52.0663,1.339877
465636,110110000,2023-12-08 08:01:39.583,3.275898,231.7835,759.2991,369.8825,663.1154,0.4871368,49.22419,1.750212
465637,110110000,2023-12-08 08:01:39.949,4.32299,231.7711,1001.944,461.6216,889.2679,0.4607259,49.22419,1.750212
465638,110110000,2023-12-08 08:01:40.736,4.32299,231.7711,1001.944,461.6216,889.2679,0.4607259,50.13077,1.700111
465639,110110000,2023-12-08 08:01:41.051,3.601515,231.7653,834.7062,401.4865,731.8081,0.4809914,53.15737,1.467886
465640,110110000,2023-12-08 08:01:41.738,3.601515,231.7653,834.7062,401.4865,731.8081,0.4809914,53.15737,1.467886
465641,110110000,2023-12-08 08:01:42.564,3.096426,231.9395,718.1835,362.4917,619.9897,0.5047342,51.37063,1.448099
465642,110110000,2023-12-08 08:01:43.113,3.305601,232.0455,767.0498,379.8355,666.401,0.4951902,51.37063,1.448099
465643,110110000,2023-12-08 08:01:43.690,3.499504,232.1049,812.2523,396.2169,709.0599,0.4878003,50.84106,0.4168668
465644,110110000,2023-12-08 08:01:44.224,3.499504,232.1049,812.2523,396.2169,709.0599,0.4878003,50.84106,0.4168668
465645,110110000,2023-12-08 08:01:44.819,3.527546,231.9001,818.0384,399.7463,713.7155,0.4886645,50.51482,1.651091
465646,110110000,2023-12-08 08:01:45.451,3.686938,231.8431,854.7913,402.4068,754.1465,0.4707661,51.58796,1.906042
465647,110110000,2023-12-08 08:01:46.226,3.686938,231.8431,854.7913,402.4068,754.1465,0.4707661,51.58796,1.906042
465648,110110000,2023-12-08 08:01:46.938,3.31683,232.0538,769.683,378.1596,670.3785,0.4913186,73.57072,1.663977
465659,110110000,2023-12-08 08:01:53.402,1.690514,231.862,391.9659,244.5611,306.3122,0.6239346,66.08411,2.13745
465660,110110000,2023-12-08 08:01:54.025,1.690514,231.862,391.9659,244.5611,306.3122,0.6239346,50.09202,0.4307829
465661,110110000,2023-12-08 08:01:54.646,3.910132,231.7283,906.0885,417.4078,804.2183,0.46067,47.6314,1.378648
465662,110110000,2023-12-08 08:01:55.155,3.910132,231.7283,906.0885,417.4078,804.2183,0.46067,47.6314,1.378648
465663,110110000,2023-12-08 08:01:55.776,4.086659,231.3923,945.6215,458.1428,827.2274,0.4844886,48.78388,1.356041
465664,110110000,2023-12-08 08:01:56.600,3.625898,231.4596,839.2488,416.9903,728.3253,0.4968613,49.71609,0.5280021
465665,110110000,2023-12-08 08:01:57.066,3.625898,231.4596,839.2488,416.9903,728.3253,0.4968613,49.71609,0.5280021
465666,110110000,2023-12-08 08:01:57.520,3.500998,231.7513,811.361,394.3476,709.0815,0.4860323,52.03118,0.6618453
465667,110110000,2023-12-08 08:01:58.030,3.500998,231.7513,811.361,394.3476,709.0815,0.4860323,52.03118,0.6618453
465668,110110000,2023-12-08 08:01:58.498,3.338346,231.8381,773.9558,379.2206,674.6847,0.4899771,49.87179,0.844055
465669,110110000,2023-12-08 08:01:59.140,3.338346,231.8381,773.9558,379.2206,674.6847,0.4899771,49.87179,0.844055
465670,110110000,2023-12-08 08:01:59.771,3.27665,231.8943,759.8365,379.7109,658.1574,0.4997271,51.13483,1.513334
465671,110110000,2023-12-08 08:02:00.390,3.234964,231.6394,749.3453,373.1894,649.8062,0.4980205,50.74609,2.089705
465672,110110000,2023-12-08 08:02:00.900,3.234964,231.6394,749.3453,373.1894,649.8062,0.4980205,50.74609,2.089705
465673,110110000,2023-12-08 08:02:01.392,3.390964,231.8912,786.3347,390.1569,682.7151,0.4961715,51.88578,1.540239
465674,110110000,2023-12-08 08:02:01.859,3.390964,231.8912,786.3347,390.1569,682.7151,0.4961715,51.88578,1.540239
465675,110110000,2023-12-08 08:02:02.481,2.990232,231.9504,693.5853,354.587,596.0945,0.5112378,49.25438,1.598817
465676,110110000,2023-12-08 08:02:02.974,3.703606,231.924,858.9551,421.0475,748.6808,0.4901857,49.25438,1.598817
465677,110110000,2023-12-08 08:02:03.481,3.703606,231.924,858.9551,421.0475,748.6808,0.4901857,73.9379,2.203031
465690,110110000,2023-12-08 08:02:10.448,4.065323,232.0096,943.1941,430.4257,839.2549,0.456349,50.41072,1.767327
465691,110110000,2023-12-08 08:02:10.860,4.065323,232.0096,943.1941,430.4257,839.2549,0.456349,50.41072,1.767327
465692,110110000,2023-12-08 08:02:11.392,3.600527,231.7485,834.4166,402.3553,731.0002,0.4821995,50.55007,2.232739
465693,110110000,2023-12-08 08:02:11.822,3.600527,231.7485,834.4166,402.3553,731.0002,0.4821995,50.55007,2.232739
465694,110110000,2023-12-08 08:02:12.371,3.762912,231.8933,872.5941,409.8097,770.3741,0.4696453,52.1972,2.025248
465695,110110000,2023-12-08 08:02:12.747,3.762912,231.8933,872.5941,409.8097,770.3741,0.4696453,52.1972,2.025248
465696,110110000,2023-12-08 08:02:13.312,3.199502,231.952,742.1307,363.8507,646.8159,0.4902784,51.68349,2.059877
465697,110110000,2023-12-08 08:02:13.743,3.199502,231.952,742.1307,363.8507,646.8159,0.4902784,51.68349,2.059877
465698,110110000,2023-12-08 08:02:14.292,3.440902,231.9674,798.1772,385.7838,698.7544,0.4833311,51.57103,2.083608
465699,110110000,2023-12-08 08:02:14.705,3.440902,231.9674,798.1772,385.7838,698.7544,0.4833311,51.57103,2.083608
465700,110110000,2023-12-08 08:02:15.234,3.43826,231.9809,797.6105,381.5764,700.4156,0.4783993,51.9008,1.860622
465701,110110000,2023-12-08 08:02:15.664,3.43826,231.9809,797.6105,381.5764,700.4156,0.4783993,51.9008,1.860622
465702,110110000,2023-12-08 08:02:16.195,3.143514,231.8747,728.9014,362.9941,632.0858,0.4980017,52.29171,1.988108
465703,110110000,2023-12-08 08:02:16.627,3.143514,231.8747,728.9014,362.9941,632.0858,0.4980017,54.6405,0.3234313
465704,110110000,2023-12-08 08:02:17.247,3.16,231.8482,732.6403,359.2474,638.5162,0.4903463,54.6405,0.3234313
465705,110110000,2023-12-08 08:02:17.587,2.895154,231.9477,671.5244,339.2307,579.5408,0.505165,49.32576,1.143947
465706,110110000,2023-12-08 08:02:18.308,2.895154,231.9477,671.5244,339.2307,579.5408,0.505165,49.32576,1.143947
465707,110110000,2023-12-08 08:02:19.013,3.621293,231.8151,839.4704,411.9857,731.4221,0.4907686,70.81636,1.783821
465708,110110000,2023-12-08 08:02:19.618,1.317702,231.961,305.6555,210.3246,-221.7855,-0.6881102,71.13071,2.004324
465709,110110000,2023-12-08 08:02:20.049,1.317702,231.961,305.6555,210.3246,-221.7855,-0.6881102,71.13071,2.004324
465710,110110000,2023-12-08 08:02:20.596,1.321786,232.0311,306.6955,210.0558,-223.4697,-0.6849,70.31963,1.944325
465711,110110000,2023-12-08 08:02:21.008,1.321786,232.0311,306.6955,210.0558,-223.4697,-0.6849,70.31963,1.944325
465712,110110000,2023-12-08 08:02:21.560,1.300355,232.2087,301.9539,208.9406,-217.9908,-0.6919619,71.414,2.121796
465713,110110000,2023-12-08 08:02:21.972,1.300355,232.2087,301.9539,208.9406,-217.9908,-0.6919619,71.414,2.121796
465714,110110000,2023-12-08 08:02:22.500,1.33404,232.1196,309.6568,211.0184,-226.6243,-0.6814591,70.68663,2.147298
465715,110110000,2023-12-08 08:02:22.930,1.33404,232.1196,309.6568,211.0184,-226.6243,-0.6814591,70.68663,2.147298
465716,110110000,2023-12-08 08:02:23.465,1.285322,232.0567,298.2676,205.6515,-216.0349,-0.6894863,70.83058,2.195844
465717,110110000,2023-12-08 08:02:23.893,1.285322,232.0567,298.2676,205.6515,-216.0349,-0.6894863,70.83058,2.195844
465718,110110000,2023-12-08 08:02:24.421,1.30755,232.0359,303.3986,208.2019,-220.6867,-0.6862324,71.0446,1.941844
465719,110110000,2023-12-08 08:02:24.852,1.30755,232.0359,303.3986,208.2019,-220.6867,-0.6862324,71.0446,1.941844
465720,110110000,2023-12-08 08:02:25.382,1.310133,232.0634,304.0338,208.3766,-221.395,-0.6853731,70.77323,2.246626
465721,110110000,2023-12-08 08:02:25.813,1.310133,232.0634,304.0338,208.3766,-221.395,-0.6853731,70.77323,2.246626
465722,110110000,2023-12-08 08:02:26.360,1.293971,231.9422,300.1264,206.6072,-217.6909,-0.6884006,71.24532,2.169074
465723,110110000,2023-12-08 08:02:26.736,1.293971,231.9422,300.1264,206.6072,-217.6909,-0.6884006,71.24532,2.169074
465724,110110000,2023-12-08 08:02:27.305,1.308801,232.0086,303.653,207.5959,-221.6058,-0.6836615,71.08385,2.183102
465725,110110000,2023-12-08 08:02:27.736,1.308801,232.0086,303.653,207.5959,-221.6058,-0.6836615,71.08385,2.183102
465726,110110000,2023-12-08 08:02:28.317,1.301921,232.0401,302.0978,207.3225,-219.7282,-0.6862759,70.49093,1.609439
465727,110110000,2023-12-08 08:02:28.698,1.301921,232.0401,302.0978,207.3225,-219.7282,-0.6862759,70.49093,1.609439
465728,110110000,2023-12-08 08:02:29.247,1.303078,231.9454,302.2429,207.9259,-219.3573,-0.6879429,70.67056,0.346105
465729,110110000,2023-12-08 08:02:29.665,1.303078,231.9454,302.2429,207.9259,-219.3573,-0.6879429,70.67056,0.346105
465730,110110000,2023-12-08 08:02:30.236,1.306059,232.1165,303.1579,208.6049,-219.9744,-0.6881062,70.7855,1.58445
465731,110110000,2023-12-08 08:02:30.627,1.306059,232.1165,303.1579,208.6049,-219.9744,-0.6881062,70.48683,0.4912313
465732,110110000,2023-12-08 08:02:31.243,1.290767,232.2185,299.74,205.9656,-217.7665,-0.6871475,70.48683,0.4912313
465733,110110000,2023-12-08 08:02:31.905,1.307685,232.2059,303.6521,209.5619,-219.7463,-0.690138,71.0138,1.395718
465734,110110000,2023-12-08 08:02:32.455,1.305877,231.9579,302.9086,207.3003,-220.8624,-0.6843658,71.0138,1.395718
465735,110110000,2023-12-08 08:02:33.005,1.305877,231.9579,302.9086,207.3003,-220.8624,-0.6843658,70.78264,1.359634
465736,110110000,2023-12-08 08:02:33.611,1.299671,232.1751,301.7513,207.5117,-219.0725,-0.687691,70.06953,0.3555852
465737,110110000,2023-12-08 08:02:34.007,1.299671,232.1751,301.7513,207.5117,-219.0725,-0.687691,70.06953,0.3555852
465738,110110000,2023-12-08 08:02:34.579,1.271751,232.1679,295.2599,205.2383,-212.2632,-0.6951106,70.67746,1.241285
465739,110110000,2023-12-08 08:02:35.173,1.271751,232.1679,295.2599,205.2383,-212.2632,-0.6951106,70.67746,1.241285
465740,110110000,2023-12-08 08:02:35.877,1.297068,232.1295,301.0876,207.0312,-218.6134,-0.6876113,71.1106,1.726127
465741,110110000,2023-12-08 08:02:36.503,1.319715,232.3353,306.6164,209.4555,-223.9241,-0.683119,70.48844,1.004047
465742,110110000,2023-12-08 08:02:36.918,1.319715,232.3353,306.6164,209.4555,-223.9241,-0.683119,70.48844,1.004047
465743,110110000,2023-12-08 08:02:37.445,1.29965,232.3406,301.9616,208.2331,-218.6773,-0.6896014,70.72609,1.317944
465744,110110000,2023-12-08 08:02:37.875,1.29965,232.3406,301.9616,208.2331,-218.6773,-0.6896014,70.72609,1.317944
465745,110110000,2023-12-08 08:02:38.423,1.265453,232.2738,293.9316,202.4427,-213.1027,-0.6887408,70.98074,0.5863615
465746,110110000,2023-12-08 08:02:38.840,1.265453,232.2738,293.9316,202.4427,-213.1027,-0.6887408,70.98074,0.5863615
465747,110110000,2023-12-08 08:02:39.366,1.319663,232.1885,306.4106,209.9834,-223.1466,-0.6853008,71.02711,0.8745291
465748,110110000,2023-12-08 08:02:39.797,1.319663,232.1885,306.4106,209.9834,-223.1466,-0.6853008,71.02711,0.8745291
465749,110110000,2023-12-08 08:02:40.329,1.311221,232.2512,304.5327,208.279,-222.1711,-0.6839299,70.48715,1.586783
465750,110110000,2023-12-08 08:02:40.760,1.311221,232.2512,304.5327,208.279,-222.1711,-0.6839299,70.48715,1.586783
465751,110110000,2023-12-08 08:02:41.308,1.30339,232.2747,302.7446,208.8824,-219.1402,-0.6899625,70.75305,1.911803
465752,110110000,2023-12-08 08:02:41.720,1.30339,232.2747,302.7446,208.8824,-219.1402,-0.6899625,70.75305,1.911803
465753,110110000,2023-12-08 08:02:42.265,1.298213,232.2382,301.4948,207.1046,-219.1045,-0.686926,71.5462,1.805642
465754,110110000,2023-12-08 08:02:42.641,1.298213,232.2382,301.4948,207.1046,-219.1045,-0.686926,71.5462,1.805642
465755,110110000,2023-12-08 08:02:43.226,1.319427,232.0762,306.2076,208.026,-224.6959,-0.6793628,72.78997,1.482482
465756,110110000,2023-12-08 08:02:43.644,1.319427,232.0762,306.2076,208.026,-224.6959,-0.6793628,72.78997,1.482482
465757,110110000,2023-12-08 08:02:44.166,1.264117,231.9968,293.271,195.6357,-218.4823,-0.6670818,71.77434,1.701326
465758,110110000,2023-12-08 08:02:44.596,1.264117,231.9968,293.271,195.6357,-218.4823,-0.6670818,72.6027,1.398468
465759,110110000,2023-12-08 08:02:45.259,1.275828,232.0614,296.0705,200.6138,-217.7426,-0.6775879,72.6027,1.398468
465760,110110000,2023-12-08 08:02:45.879,1.275339,232.1851,296.1147,198.1643,-220.0336,-0.6692148,72.31421,1.843755
465761,110110000,2023-12-08 08:02:46.431,1.272392,232.204,295.4545,198.6629,-218.6925,-0.6723976,72.31421,1.843755
465762,110110000,2023-12-08 08:02:47.024,1.272392,232.204,295.4545,198.6629,-218.6925,-0.6723976,72.51345,1.291292
465763,110110000,2023-12-08 08:02:47.590,1.262085,232.1182,292.953,196.4289,-217.341,-0.6705136,72.76987,1.527899
465764,110110000,2023-12-08 08:02:48.021,1.262085,232.1182,292.953,196.4289,-217.341,-0.6705136,72.76987,1.527899
465765,110110000,2023-12-08 08:02:48.569,1.269352,232.0671,294.575,197.0616,-218.9547,-0.6689691,72.2337,1.171534
465766,110110000,2023-12-08 08:02:48.982,1.269352,232.0671,294.575,197.0616,-218.9547,-0.6689691,72.2337,1.171534
465767,110110000,2023-12-08 08:02:49.532,1.268785,232.1812,294.5882,198.0955,-218.0375,-0.6724489,72.17738,1.347996
465768,110110000,2023-12-08 08:02:49.945,1.268785,232.1812,294.5882,198.0955,-218.0375,-0.6724489,72.17738,1.347996
465769,110110000,2023-12-08 08:02:50.478,1.271148,232.1689,295.121,198.7909,-218.1252,-0.6735912,72.30663,1.217303
465770,110110000,2023-12-08 08:02:50.936,1.271148,232.1689,295.121,198.7909,-218.1252,-0.6735912,72.30663,1.217303
465771,110110000,2023-12-08 08:02:51.440,1.268983,232.1696,294.6193,197.9094,-218.2485,-0.6717462,72.34598,1.321396
465772,110110000,2023-12-08 08:02:52.038,1.268983,232.1696,294.6193,197.9094,-218.2485,-0.6717462,72.34598,1.321396
465773,110110000,2023-12-08 08:02:52.787,1.257143,232.1133,291.7997,195.976,-216.1953,-0.6716117,72.67264,1.477879
465774,110110000,2023-12-08 08:02:53.373,1.267377,232.1601,294.2345,196.8727,-218.6666,-0.6691015,72.16335,1.436876
465775,110110000,2023-12-08 08:02:53.784,1.267377,232.1601,294.2345,196.8727,-218.6666,-0.6691015,72.16335,1.436876
465776,110110000,2023-12-08 08:02:54.315,1.247032,232.2009,289.5619,195.2094,-213.8677,-0.6741543,72.15109,1.449277
465777,110110000,2023-12-08 08:02:54.769,1.247032,232.2009,289.5619,195.2094,-213.8677,-0.6741543,72.15109,1.449277
465778,110110000,2023-12-08 08:02:55.455,1.253444,232.1282,290.9597,196.3998,-214.6735,-0.6750068,72.69179,1.396294
465779,110110000,2023-12-08 08:02:55.874,1.259776,232.0906,292.3821,195.61,-217.3109,-0.6690218,72.69179,1.396294
465780,110110000,2023-12-08 08:02:56.536,1.259776,232.0906,292.3821,195.61,-217.3109,-0.6690218,72.96509,1.294283
465781,110110000,2023-12-08 08:02:57.193,1.268828,232.1799,294.5965,196.2495,-219.7116,-0.6661639,73.03032,1.370075
465782,110110000,2023-12-08 08:02:57.585,1.268828,232.1799,294.5965,196.2495,-219.7116,-0.6661639,72.73017,1.4984
465783,110110000,2023-12-08 08:02:58.245,1.245719,232.1304,289.1693,193.0437,-215.2974,-0.6675802,72.73017,1.4984
465784,110110000,2023-12-08 08:02:58.754,1.24399,232.172,288.8198,192.8867,-214.9688,-0.6678447,73.20131,1.350129
465785,110110000,2023-12-08 08:02:59.307,1.24399,232.172,288.8198,192.8867,-214.9688,-0.6678447,73.20131,1.350129
465786,110110000,2023-12-08 08:03:00.009,1.278066,232.1683,296.7265,196.8584,-222.0211,-0.663434,72.69022,1.495671
465787,110110000,2023-12-08 08:03:00.619,1.25649,232.1985,291.7549,195.1687,-216.8643,-0.6689475,73.1373,0.7392289
465788,110110000,2023-12-08 08:03:01.371,1.25649,232.1985,291.7549,195.1687,-216.8643,-0.6689475,73.1373,0.7392289
465789,110110000,2023-12-08 08:03:01.966,1.266697,232.2726,294.2191,195.2298,-220.114,-0.6635525,73.07573,1.395588
465790,110110000,2023-12-08 08:03:02.578,1.260783,232.3222,292.9078,195.288,-218.3061,-0.6667219,72.86496,1.810848
465791,110110000,2023-12-08 08:03:03.126,1.260783,232.3222,292.9078,195.288,-218.3061,-0.6667219,72.86496,1.810848
465792,110110000,2023-12-08 08:03:03.557,1.266177,232.2919,294.1227,196.2077,-219.1135,-0.6670945,73.31895,1.564066
465793,110110000,2023-12-08 08:03:04.212,1.266177,232.2919,294.1227,196.2077,-219.1135,-0.6670945,73.31895,1.564066
465794,110110000,2023-12-08 08:03:04.830,1.27994,232.2198,297.2274,196.55,-222.9624,-0.6612781,73.26818,1.103988
465795,110110000,2023-12-08 08:03:05.465,1.284504,232.3161,298.4109,197.5894,-223.6235,-0.6621388,73.04388,1.591958
465796,110110000,2023-12-08 08:03:05.917,1.284504,232.3161,298.4109,197.5894,-223.6235,-0.6621388,73.04388,1.591958
465797,110110000,2023-12-08 08:03:06.576,1.262865,232.1348,293.1549,194.9476,-218.9412,-0.6649985,72.89233,1.734528
465798,110110000,2023-12-08 08:03:07.087,1.262865,232.1348,293.1549,194.9476,-218.9412,-0.6649985,72.89233,1.734528
465799,110110000,2023-12-08 08:03:07.665,1.244689,232.1359,288.937,192.5049,-215.468,-0.6662521,73.10823,1.022506
465800,110110000,2023-12-08 08:03:08.201,1.255728,232.1162,291.4747,193.8651,-217.6553,-0.665118,73.10823,1.022506
465801,110110000,2023-12-08 08:03:08.809,1.255728,232.1162,291.4747,193.8651,-217.6553,-0.665118,73.09873,1.339245
465802,110110000,2023-12-08 08:03:09.301,1.267838,232.141,294.3172,195.4684,-220.0335,-0.6641418,73.65669,1.665794
465803,110110000,2023-12-08 08:03:09.789,1.267838,232.141,294.3172,195.4684,-220.0335,-0.6641418,73.65669,1.665794
465804,110110000,2023-12-08 08:03:10.369,1.271292,232.0929,295.0579,194.5747,-221.8104,-0.6594458,73.16711,1.398687
465805,110110000,2023-12-08 08:03:10.919,1.271292,232.0929,295.0579,194.5747,-221.8104,-0.6594458,73.16711,1.398687
465806,110110000,2023-12-08 08:03:11.539,1.27702,232.2056,296.5311,196.601,-221.9882,-0.6630029,73.22447,1.666702
465807,110110000,2023-12-08 08:03:12.032,1.26409,232.2067,293.5301,194.2303,-220.0784,-0.6617048,73.22447,1.666702
465808,110110000,2023-12-08 08:03:12.629,1.26409,232.2067,293.5301,194.2303,-220.0784,-0.6617048,72.9597,1.619722
465809,110110000,2023-12-08 08:03:13.138,1.256765,232.2168,291.842,194.3925,-217.677,-0.6660883,72.90187,1.301971
465810,110110000,2023-12-08 08:03:13.622,1.256765,232.2168,291.842,194.3925,-217.677,-0.6660883,72.90187,1.301971
465811,110110000,2023-12-08 08:03:14.201,1.253184,232.0592,290.8129,193.9074,-216.7303,-0.6667773,73.21082,1.244049
465812,110110000,2023-12-08 08:03:14.617,1.253184,232.0592,290.8129,193.9074,-216.7303,-0.6667773,73.21082,1.244049
465813,110110000,2023-12-08 08:03:15.165,1.276115,231.9018,295.9334,196.3337,-221.4265,-0.6634387,73.18137,1.250476
465814,110110000,2023-12-08 08:03:15.753,1.276115,231.9018,295.9334,196.3337,-221.4265,-0.6634387,73.30389,1.408575
465815,110110000,2023-12-08 08:03:16.092,1.269935,231.9231,294.5273,195.7033,-220.1057,-0.6644659,73.30389,1.408575
465816,110110000,2023-12-08 08:03:16.670,1.282393,232.0942,297.636,196.9948,-223.1148,-0.661865,73.36,1.490479
465817,110110000,2023-12-08 08:03:17.219,1.282393,232.0942,297.636,196.9948,-223.1148,-0.661865,73.36,1.490479
465818,110110000,2023-12-08 08:03:17.798,1.286827,232.1079,298.6826,197.6715,-223.9136,-0.6618111,73.06343,1.684684
465819,110110000,2023-12-08 08:03:18.180,1.264267,232.131,293.4755,195.1062,-219.2292,-0.6648124,73.06343,1.684684
465820,110110000,2023-12-08 08:03:18.798,1.264267,232.131,293.4755,195.1062,-219.2292,-0.6648124,73.10373,1.421803
465821,110110000,2023-12-08 08:03:19.291,1.275035,231.9256,295.7133,196.5822,-220.9113,-0.6647729,73.10373,1.421803
465822,110110000,2023-12-08 08:03:19.922,1.275035,231.9256,295.7133,196.5822,-220.9113,-0.6647729,73.50768,1.09773
465823,110110000,2023-12-08 08:03:20.501,1.273794,231.7993,295.2646,195.0605,-221.6587,-0.6606296,73.53081,1.600301
465824,110110000,2023-12-08 08:03:21.050,1.273794,231.7993,295.2646,195.0605,-221.6587,-0.6606296,73.53081,1.600301
465825,110110000,2023-12-08 08:03:21.629,1.280762,231.883,296.9868,195.8127,-223.2903,-0.6593314,72.94059,1.358106
465826,110110000,2023-12-08 08:03:22.165,1.274423,232.0747,295.7613,196.7362,-220.8384,-0.6651857,72.94059,1.358106
465827,110110000,2023-12-08 08:03:22.758,1.274423,232.0747,295.7613,196.7362,-220.8384,-0.6651857,72.82502,1.160302
465828,110110000,2023-12-08 08:03:23.373,1.250999,232.1272,290.3909,193.8213,-216.241,-0.6674497,73.02129,1.567162
465829,110110000,2023-12-08 08:03:23.924,1.250999,232.1272,290.3909,193.8213,-216.241,-0.6674497,73.02129,1.567162
465830,110110000,2023-12-08 08:03:24.501,1.261574,232.1236,292.8412,194.9404,-218.5273,-0.6656865,73.20277,1.424866
465831,110110000,2023-12-08 08:03:25.036,1.279425,232.1402,297.006,196.9734,-222.2927,-0.6631967,73.20277,1.424866
465832,110110000,2023-12-08 08:03:25.630,1.279425,232.1402,297.006,196.9734,-222.2927,-0.6631967,72.70866,1.313612
465833,110110000,2023-12-08 08:03:26.241,1.234965,232.0749,286.6043,191.9801,-212.8043,-0.6698437,73.31844,1.4177
465834,110110000,2023-12-08 08:03:26.792,1.234965,232.0749,286.6043,191.9801,-212.8043,-0.6698437,73.31844,1.4177
465835,110110000,2023-12-08 08:03:27.328,1.280407,231.9886,297.0397,196.7142,-222.567,-0.6622491,73.50628,1.386935
465836,110110000,2023-12-08 08:03:27.907,1.273245,231.9272,295.3002,194.7757,-221.9564,-0.6595855,73.70838,1.386531
465837,110110000,2023-12-08 08:03:28.304,1.270389,231.9948,294.7237,194.0691,-221.8091,-0.658478,73.70838,1.386531
465838,110110000,2023-12-08 08:03:28.838,1.270389,231.9948,294.7237,194.0691,-221.8091,-0.658478,73.27229,1.382627
465839,110110000,2023-12-08 08:03:29.262,1.280581,232.0104,297.1082,196.7714,-222.6079,-0.6622888,73.27229,1.382627
465840,110110000,2023-12-08 08:03:29.798,1.280581,232.0104,297.1082,196.7714,-222.6079,-0.6622888,73.20405,1.30758
465841,110110000,2023-12-08 08:03:30.224,1.264235,232.0418,293.3553,194.7668,-219.3701,-0.6639279,73.20405,1.30758
465842,110110000,2023-12-08 08:03:30.802,1.264235,232.0418,293.3553,194.7668,-219.3701,-0.6639279,73.15833,1.313612
465843,110110000,2023-12-08 08:03:31.336,1.27413,232.2681,295.9398,196.4228,-221.3559,-0.6637255,73.15833,1.313612
465844,110110000,2023-12-08 08:03:31.927,1.27413,232.2681,295.9398,196.4228,-221.3559,-0.6637255,73.38337,1.420549
465845,110110000,2023-12-08 08:03:32.542,1.278725,232.1303,296.8307,196.2701,-222.6803,-0.6612189,73.12133,1.178461
465846,110110000,2023-12-08 08:03:33.092,1.278725,232.1303,296.8307,196.2701,-222.6803,-0.6612189,73.12133,1.178461
465847,110110000,2023-12-08 08:03:33.713,1.261655,232.1014,292.8319,194.5561,-218.8571,-0.6643953,72.99047,1.208849
465848,110110000,2023-12-08 08:03:34.348,1.263058,232.2011,293.2836,195.1702,-218.9152,-0.6654658,73.0173,1.554689
465849,110110000,2023-12-08 08:03:34.835,1.263058,232.2011,293.2836,195.1702,-218.9152,-0.6654658,73.0173,1.554689
465850,110110000,2023-12-08 08:03:35.542,1.250983,232.1069,290.3618,193.4949,-216.4941,-0.6663925,73.35052,1.64753
465851,110110000,2023-12-08 08:03:35.966,1.265405,232.1803,293.8021,194.4384,-220.2576,-0.6618004,73.35052,1.64753
465852,110110000,2023-12-08 08:03:36.544,1.265405,232.1803,293.8021,194.4384,-220.2576,-0.6618004,73.18426,1.141827
465853,110110000,2023-12-08 08:03:37.079,1.278061,232.1601,296.7148,196.6863,-222.158,-0.66288,73.18426,1.141827
465854,110110000,2023-12-08 08:03:37.630,1.278061,232.1601,296.7148,196.6863,-222.158,-0.66288,73.78433,1.534441
465855,110110000,2023-12-08 08:03:38.255,1.299154,231.9775,301.3745,198.7745,-226.5289,-0.6595597,73.04722,0.7821995
465856,110110000,2023-12-08 08:03:38.835,1.299154,231.9775,301.3745,198.7745,-226.5289,-0.6595597,73.04722,0.7821995
465857,110110000,2023-12-08 08:03:39.412,1.276094,232.034,296.0974,196.8064,-221.2258,-0.664668,72.46933,1.878291
465858,110110000,2023-12-08 08:03:39.948,1.240055,232.1651,287.8975,193.236,-213.4124,-0.6711971,72.46933,1.878291
465859,110110000,2023-12-08 08:03:40.579,1.240055,232.1651,287.8975,193.236,-213.4124,-0.6711971,73.56836,0.6092494
465860,110110000,2023-12-08 08:03:41.304,1.279388,231.7826,296.5399,195.6059,-222.8771,-0.6596277,73.56836,0.6092494
465861,110110000,2023-12-08 08:03:41.841,1.281853,231.7168,297.0269,195.7229,-223.4222,-0.6589403,73.85593,1.48503
465862,110110000,2023-12-08 08:03:42.418,1.272872,231.447,294.6024,193.5727,-222.0815,-0.6570643,73.85593,1.48503
465863,110110000,2023-12-08 08:03:42.966,1.272872,231.447,294.6024,193.5727,-222.0815,-0.6570643,73.24299,1.809914
465864,110110000,2023-12-08 08:03:43.623,1.266172,231.5965,293.2409,194.2618,-219.6648,-0.6624647,73.06589,0.8478734
465865,110110000,2023-12-08 08:03:44.173,1.266172,231.5965,293.2409,194.2618,-219.6648,-0.6624647,73.06589,0.8478734
465866,110110000,2023-12-08 08:03:44.751,1.250429,231.6265,289.6326,192.7407,-216.1898,-0.6654663,73.16599,1.78544
465867,110110000,2023-12-08 08:03:45.287,1.251314,231.8554,290.1239,192.5699,-216.9993,-0.6637507,73.16599,1.78544
465868,110110000,2023-12-08 08:03:45.877,1.251314,231.8554,290.1239,192.5699,-216.9993,-0.6637507,72.84161,0.5730743
465869,110110000,2023-12-08 08:03:46.491,1.265593,231.5396,293.0347,195.6134,-218.1851,-0.6675435,47.26174,2.156323
465870,110110000,2023-12-08 08:03:47.041,1.265593,231.5396,293.0347,195.6134,-218.1851,-0.6675435,47.26174,2.156323
465871,110110000,2023-12-08 08:03:47.579,4.608573,231.3015,1065.97,480.5868,951.4873,0.4508446,50.02403,1.066408
