,status,time,I_R,V_RN,VA_R,W_R,Var_R,PF_R,I_R_THD,V_RN_THD
1772,100101000,2023-12-05 00:17:40.690,6.062263,230.3586,1396.494,1213.953,690.3002,0.8692861,17.02154,1.648595
1773,100101000,2023-12-05 00:17:41.025,5.986593,230.3871,1379.234,1201.143,677.8942,0.8708773,15.85917,1.271855
1774,100101000,2023-12-05 00:17:41.729,5.986593,230.3871,1379.234,1201.143,677.8942,0.8708773,15.85917,1.271855
1775,100101000,2023-12-05 00:17:42.640,5.842054,230.5998,1347.177,1185.986,639.0012,0.8803492,17.43287,2.004843
1776,100101000,2023-12-05 00:17:43.542,5.931958,230.6938,1368.466,1185.835,683.0029,0.8665437,18.21969,1.51035
1777,100101000,2023-12-05 00:17:44.437,5.926129,230.5316,1366.16,1177.246,693.1694,0.8617193,18.80101,1.455846
1778,100101000,2023-12-05 00:17:44.764,5.820426,230.5417,1341.851,1169.053,658.6936,0.8712247,18.80101,1.455846
1779,100101000,2023-12-05 00:17:45.399,5.88308,230.6058,1356.673,1167.541,690.9485,0.8605912,16.73423,1.419097
1780,100101000,2023-12-05 00:17:45.810,5.855172,230.5401,1349.852,1167.719,677.1504,0.865072,16.73423,1.419097
1781,100101000,2023-12-05 00:17:46.469,5.855172,230.5401,1349.852,1167.719,677.1504,0.865072,16.34503,2.283747
1782,100101000,2023-12-05 00:17:46.815,5.702763,230.6533,1315.361,1139.632,656.8219,0.866402,16.34503,2.283747
1783,100101000,2023-12-05 00:17:47.516,5.702763,230.6533,1315.361,1139.632,656.8219,0.866402,18.82695,1.703526
1784,100101000,2023-12-05 00:17:47.984,5.80416,230.4143,1337.361,1144.487,691.8708,0.8557798,16.21894,1.656134
1785,100101000,2023-12-05 00:17:48.481,5.80416,230.4143,1337.361,1144.487,691.8708,0.8557798,16.21894,1.656134
1786,100101000,2023-12-05 00:17:49.243,5.65365,230.6071,1303.772,1135.063,641.4467,0.8705992,18.04974,2.169295
1787,100101000,2023-12-05 00:17:49.733,5.835127,230.6806,1346.051,1155.726,690.0363,0.8586051,16.56281,1.49661
1788,100101000,2023-12-05 00:17:50.358,5.835127,230.6806,1346.051,1155.726,690.0363,0.8586051,18.41951,1.529996
1789,100101000,2023-12-05 00:17:50.866,5.799642,230.5578,1337.153,1154.187,675.1516,0.8631677,18.41951,1.529996
1790,100101000,2023-12-05 00:17:51.407,5.858016,230.6041,1350.883,1163.715,686.0397,0.8614482,16.73713,2.099128
1791,100101000,2023-12-05 00:17:51.832,5.935372,230.5708,1368.524,1181.334,690.8734,0.8632181,16.73713,2.099128
1792,100101000,2023-12-05 00:17:52.530,5.935372,230.5708,1368.524,1181.334,690.8734,0.8632181,15.88868,1.461339
1793,100101000,2023-12-05 00:17:52.969,5.80899,230.5269,1339.129,1177.49,637.7948,0.8792958,17.90602,1.898431
1794,100101000,2023-12-05 00:17:53.710,5.80899,230.5269,1339.129,1177.49,637.7948,0.8792958,17.90602,1.898431
1795,100101000,2023-12-05 00:17:54.449,5.953187,230.4493,1371.908,1188.046,686.0591,0.8659811,18.60548,2.104115
1796,100101000,2023-12-05 00:17:55.058,5.967839,230.4802,1375.469,1193.094,684.4281,0.8674088,16.23796,2.21398
1797,100101000,2023-12-05 00:17:55.675,5.999161,230.5696,1383.224,1205.71,677.9177,0.8716663,15.59809,1.965731
1798,100101000,2023-12-05 00:17:56.224,5.999161,230.5696,1383.224,1205.71,677.9177,0.8716663,17.99097,1.854964
1799,100101000,2023-12-05 00:17:56.722,5.943264,230.638,1370.743,1209.057,645.8453,0.8820454,17.99097,1.854964
1800,100101000,2023-12-05 00:17:57.190,6.056959,230.6709,1397.164,1214.174,691.2662,0.8690275,17.8503,1.83846
1801,100101000,2023-12-05 00:17:57.730,6.056959,230.6709,1397.164,1214.174,691.2662,0.8690275,17.8503,1.83846
1802,100101000,2023-12-05 00:17:58.563,6.082244,230.4662,1401.751,1219.835,690.5868,0.8702219,15.75842,2.101768
1803,100101000,2023-12-05 00:17:58.941,5.998767,230.5855,1383.229,1213.6,663.6998,0.8773673,15.89555,1.44062
1804,100101000,2023-12-05 00:17:59.562,5.998767,230.5855,1383.229,1213.6,663.6998,0.8773673,15.89555,1.44062
1805,100101000,2023-12-05 00:18:00.071,5.958962,230.4668,1373.343,1209.331,650.8378,0.8805746,17.22722,1.918505
1806,100101000,2023-12-05 00:18:00.527,5.958962,230.4668,1373.343,1209.331,650.8378,0.8805746,17.22722,1.918505
1807,100101000,2023-12-05 00:18:01.035,6.022078,230.4855,1388.002,1222.111,658.0222,0.8804824,18.16924,1.586393
1808,100101000,2023-12-05 00:18:01.531,6.068666,230.6033,1399.455,1218.961,687.464,0.8710259,18.16924,1.586393
1809,100101000,2023-12-05 00:18:02.485,6.068666,230.6033,1399.455,1218.961,687.464,0.8710259,16.38129,1.418102
1810,100101000,2023-12-05 00:18:02.951,6.020194,230.4792,1387.529,1215.066,669.9637,0.8757049,16.38129,1.418102
1811,100101000,2023-12-05 00:18:03.619,6.020194,230.4792,1387.529,1215.066,669.9637,0.8757049,16.18601,2.006801
1812,100101000,2023-12-05 00:18:04.217,6.009291,230.6078,1385.789,1226.646,644.7877,0.8851606,16.49783,1.391603
1813,100101000,2023-12-05 00:18:04.583,6.009291,230.6078,1385.789,1226.646,644.7877,0.8851606,16.49783,1.391603
1814,100101000,2023-12-05 00:18:05.283,6.009977,230.5718,1385.731,1217.992,660.8683,0.8789524,18.63654,1.419354
1815,100101000,2023-12-05 00:18:05.630,6.116871,230.7761,1411.628,1229.522,693.5194,0.8709958,18.63654,1.419354
1816,100101000,2023-12-05 00:18:06.384,6.116871,230.7761,1411.628,1229.522,693.5194,0.8709958,18.03652,1.666176
1817,100101000,2023-12-05 00:18:06.923,6.084059,230.6731,1403.429,1222.521,689.2434,0.8710954,17.96481,1.883239
1818,100101000,2023-12-05 00:18:07.487,6.084059,230.6731,1403.429,1222.521,689.2434,0.8710954,17.96481,1.883239
1819,100101000,2023-12-05 00:18:08.011,6.101876,230.5785,1406.961,1223.71,694.3147,0.8697542,16.44057,2.270177
1820,100101000,2023-12-05 00:18:08.841,5.986835,231.1453,1383.829,1210.292,670.9501,0.874597,17.92518,1.180619
1821,100101000,2023-12-05 00:18:09.129,6.011313,231.0368,1388.835,1211.125,679.7343,0.8720438,18.29809,1.74211
1822,100101000,2023-12-05 00:18:09.762,6.011313,231.0368,1388.835,1211.125,679.7343,0.8720438,18.29809,1.74211
1823,100101000,2023-12-05 00:18:10.523,6.047224,230.9784,1396.778,1212.432,693.541,0.8680201,17.53342,2.196588
1824,100101000,2023-12-05 00:18:10.975,6.050181,230.9401,1397.229,1210.218,698.299,0.8661558,16.07423,2.271898
1825,100101000,2023-12-05 00:18:11.631,6.050181,230.9401,1397.229,1210.218,698.299,0.8661558,16.07423,2.271898
1826,100101000,2023-12-05 00:18:12.435,5.895778,230.9919,1361.877,1192.299,658.1278,0.875482,17.34543,1.71459
1827,100101000,2023-12-05 00:18:12.803,5.919227,230.8376,1366.38,1188.41,674.2972,0.8697505,18.74362,1.80642
1828,100101000,2023-12-05 00:18:13.476,5.919227,230.8376,1366.38,1188.41,674.2972,0.8697505,18.74362,1.80642
1829,100101000,2023-12-05 00:18:14.503,5.967,230.9509,1378.084,1188.532,697.4998,0.8624528,18.26418,1.856534
1830,100101000,2023-12-05 00:18:15.011,5.927628,231.0276,1369.446,1181.762,691.9684,0.8629492,18.26418,1.856534
1831,100101000,2023-12-05 00:18:15.551,5.927628,231.0276,1369.446,1181.762,691.9684,0.8629492,17.96154,2.044
1832,100101000,2023-12-05 00:18:15.976,6.006374,230.8434,1386.532,1198.878,696.5358,0.8646595,17.96154,2.044
1833,100101000,2023-12-05 00:18:16.518,6.006374,230.8434,1386.532,1198.878,696.5358,0.8646595,16.49826,2.081602
1834,100101000,2023-12-05 00:18:16.942,5.870291,230.9438,1355.707,1180.874,665.9413,0.8710393,16.71977,0.9986969
1835,100101000,2023-12-05 00:18:17.437,5.870291,230.9438,1355.707,1180.874,665.9413,0.8710393,16.71977,0.9986969
1836,100101000,2023-12-05 00:18:17.904,5.928656,230.9106,1368.989,1196.027,666.0709,0.8736572,18.09922,1.666989
1837,100101000,2023-12-05 00:18:18.403,5.928656,230.9106,1368.989,1196.027,666.0709,0.8736572,18.09922,1.666989
1838,100101000,2023-12-05 00:18:18.870,5.991865,230.8425,1383.177,1201.477,685.2965,0.8686358,18.47702,2.140423
1839,100101000,2023-12-05 00:18:19.408,5.991865,230.8425,1383.177,1201.477,685.2965,0.8686358,18.47702,2.140423
1840,100101000,2023-12-05 00:18:20.185,5.999438,231.0527,1386.186,1201.619,691.1034,0.8668526,18.44733,1.372543
1841,100101000,2023-12-05 00:18:20.876,5.952216,231.0199,1375.08,1201.113,669.4576,0.8734856,18.44733,1.372543
1842,100101000,2023-12-05 00:18:21.699,6.019548,231.0022,1390.529,1206.31,691.6544,0.8675191,17.55247,1.46697
1843,100101000,2023-12-05 00:18:22.142,6.029187,230.9444,1392.407,1207.631,693.1252,0.8672979,16.50311,1.700959
1844,100101000,2023-12-05 00:18:22.754,6.029187,230.9444,1392.407,1207.631,693.1252,0.8672979,16.50311,1.700959
1845,100101000,2023-12-05 00:18:23.664,6.021173,230.9939,1390.854,1208.239,688.9374,0.8687027,16.28326,2.241572
1846,100101000,2023-12-05 00:18:24.572,5.98018,230.8683,1380.634,1218.561,649.0452,0.8826096,17.10668,1.994088
1847,100101000,2023-12-05 00:18:25.465,6.00036,230.8439,1385.146,1215.892,663.5026,0.877808,16.7178,1.595619
1848,100101000,2023-12-05 00:18:25.834,6.070271,230.8703,1401.445,1220.146,689.4133,0.8768426,16.7178,1.595619
1849,100101000,2023-12-05 00:18:26.444,6.031276,230.8567,1392.36,1218.042,674.5667,0.874804,15.97975,1.458277
1850,100101000,2023-12-05 00:18:26.801,5.974758,230.7481,1378.664,1213.934,653.5133,0.8805146,15.97975,1.458277
1851,100101000,2023-12-05 00:18:27.391,5.974758,230.7481,1378.664,1213.934,653.5133,0.8805146,16.48728,1.334739
1852,100101000,2023-12-05 00:18:27.759,5.980865,230.7997,1380.382,1214.286,656.4779,0.8796741,16.48728,1.334739
1853,100101000,2023-12-05 00:18:28.503,5.980865,230.7997,1380.382,1214.286,656.4779,0.8796741,18.7196,2.023035
1854,100101000,2023-12-05 00:18:29.011,6.103719,230.8161,1408.837,1222.787,699.7227,0.8679412,19.21122,2.159793
1855,100101000,2023-12-05 00:18:29.509,6.103719,230.8161,1408.837,1222.787,699.7227,0.8679412,19.21122,2.159793
1856,100101000,2023-12-05 00:18:29.832,6.089795,230.9059,1406.17,1225.854,688.9098,0.8717678,17.08624,1.988563
1857,100101000,2023-12-05 00:18:30.472,6.089795,230.9059,1406.17,1225.854,688.9098,0.8717678,17.08624,1.988563
1858,100101000,2023-12-05 00:18:31.085,6.144866,231.0618,1419.844,1233.756,702.7095,0.8689383,17.05808,1.656269
1859,100101000,2023-12-05 00:18:31.479,6.023054,230.9553,1391.056,1216.828,674.0682,0.8747508,17.05808,1.656269
1860,100101000,2023-12-05 00:18:32.344,6.023054,230.9553,1391.056,1216.828,674.0682,0.8747508,18.22809,1.608656
1861,100101000,2023-12-05 00:18:32.855,5.97068,230.7882,1377.962,1213.795,652.29,0.8808621,18.22809,1.608656
1862,100101000,2023-12-05 00:18:33.410,6.066887,230.8515,1400.55,1218.865,689.8624,0.8702755,17.84015,1.772743
1863,100101000,2023-12-05 00:18:33.991,6.065187,230.9338,1400.657,1215.913,695.2667,0.8681018,15.8067,1.727738
1864,100101000,2023-12-05 00:18:34.777,6.065187,230.9338,1400.657,1215.913,695.2667,0.8681018,15.8067,1.727738
1865,100101000,2023-12-05 00:18:35.620,6.059514,231.0357,1399.964,1222.831,681.6027,0.8734736,15.78316,1.577592
1866,100101000,2023-12-05 00:18:36.418,5.938772,230.9036,1371.284,1205.827,652.9946,0.8793412,18.01813,1.735561
1867,100101000,2023-12-05 00:18:36.902,6.051545,230.8126,1396.773,1216.466,686.4285,0.8709121,19.67299,1.833506
1868,100101000,2023-12-05 00:18:37.538,6.051545,230.8126,1396.773,1216.466,686.4285,0.8709121,19.67299,1.833506
1869,100101000,2023-12-05 00:18:38.197,6.058049,230.8228,1398.336,1214.872,692.4084,0.8687983,16.5842,1.669801
1870,100101000,2023-12-05 00:18:38.738,6.010466,230.8471,1387.499,1198.884,698.4486,0.8640611,16.5842,1.669801
1871,100101000,2023-12-05 00:18:39.164,5.931564,230.9754,1370.046,1201.764,657.8666,0.8771708,18.97059,1.823415
1872,100101000,2023-12-05 00:18:39.659,5.931564,230.9754,1370.046,1201.764,657.8666,0.8771708,18.97059,1.823415
1873,100101000,2023-12-05 00:18:40.126,6.045908,230.8927,1395.956,1206.612,701.9845,0.8643621,17.67984,1.842571
1874,100101000,2023-12-05 00:18:40.630,6.045908,230.8927,1395.956,1206.612,701.9845,0.8643621,17.67984,1.842571
1875,100101000,2023-12-05 00:18:41.388,6.007897,230.9088,1387.277,1202.013,692.6045,0.8664553,16.96427,1.858546
1876,100101000,2023-12-05 00:18:41.840,5.982909,230.8423,1381.108,1202.798,678.776,0.8708934,16.5755,1.785704
1877,100101000,2023-12-05 00:18:42.501,5.982909,230.8423,1381.108,1202.798,678.776,0.8708934,16.5755,1.785704
1878,100101000,2023-12-05 00:18:43.027,5.865706,230.8763,1354.252,1187.822,650.444,0.8771057,18.31481,1.622959
1879,100101000,2023-12-05 00:18:43.506,5.999475,230.8214,1384.807,1198.34,694.0248,0.8653483,18.31481,1.622959
1880,100101000,2023-12-05 00:18:44.460,5.999475,230.8214,1384.807,1198.34,694.0248,0.8653483,16.29257,1.972412
1881,100101000,2023-12-05 00:18:44.927,5.895481,230.865,1361.06,1192.559,655.9622,0.876199,16.29257,1.972412
1882,100101000,2023-12-05 00:18:45.595,5.895481,230.865,1361.06,1192.559,655.9622,0.876199,19.26069,1.507677
1883,100101000,2023-12-05 00:18:46.295,6.019306,230.8911,1389.804,1206.922,689.1265,0.8684114,18.36507,1.880979
1884,100101000,2023-12-05 00:18:46.642,6.040082,230.824,1394.196,1207.395,697.1224,0.8660152,18.36507,1.880979
1885,100101000,2023-12-05 00:18:47.402,6.040082,230.824,1394.196,1207.395,697.1224,0.8660152,17.30569,1.836985
1886,100101000,2023-12-05 00:18:47.982,6.060635,230.8501,1399.098,1215.887,692.1664,0.8690506,16.35663,2.000502
1887,100101000,2023-12-05 00:18:48.661,6.060635,230.8501,1399.098,1215.887,692.1664,0.8690506,16.35663,2.000502
1888,100101000,2023-12-05 00:18:49.319,5.935236,230.8314,1370.039,1206.35,649.4047,0.8805224,17.05648,1.60633
1889,100101000,2023-12-05 00:18:49.815,5.95517,230.7959,1374.429,1198.62,672.5812,0.8720856,18.74018,1.64938
1890,100101000,2023-12-05 00:18:50.283,5.95517,230.7959,1374.429,1198.62,672.5812,0.8720856,16.81002,1.816491
1891,100101000,2023-12-05 00:18:50.821,6.070261,230.8537,1401.342,1212.294,702.9246,0.865095,16.81002,1.816491
1892,100101000,2023-12-05 00:18:51.624,5.992499,230.9612,1384.035,1206.022,679.0164,0.8713813,16.15812,1.983191
1893,100101000,2023-12-05 00:18:52.001,5.955353,230.8931,1375.05,1206.284,660.032,0.8772653,18.5858,1.525489
1894,100101000,2023-12-05 00:18:52.704,5.955353,230.8931,1375.05,1206.284,660.032,0.8772653,18.5858,1.525489
1895,100101000,2023-12-05 00:18:53.545,6.071702,230.8534,1401.673,1217.934,693.775,0.8689146,18.78925,1.870935
1896,100101000,2023-12-05 00:18:53.985,6.07699,230.8842,1403.081,1217.513,697.3503,0.8677427,16.29797,1.775299
1897,100101000,2023-12-05 00:18:54.580,6.07699,230.8842,1403.081,1217.513,697.3503,0.8677427,16.29797,1.775299
1898,100101000,2023-12-05 00:18:55.535,6.070197,230.7787,1400.872,1216.133,695.3167,0.8681251,18.2665,2.006804
1899,100101000,2023-12-05 00:18:55.875,6.078151,230.8853,1403.356,1220.162,693.262,0.8694602,18.2665,2.006804
1900,100101000,2023-12-05 00:18:56.457,6.078151,230.8853,1403.356,1220.162,693.262,0.8694602,17.86011,1.654057
1901,100101000,2023-12-05 00:18:56.802,6.104363,230.815,1408.979,1221.283,702.6293,0.8667862,17.86011,1.654057
1902,100101000,2023-12-05 00:18:57.423,6.104363,230.815,1408.979,1221.283,702.6293,0.8667862,16.87262,1.447599
1903,100101000,2023-12-05 00:18:57.769,6.038147,230.8014,1393.613,1214.174,684.061,0.8712416,16.87262,1.447599
1904,100101000,2023-12-05 00:18:58.428,6.038147,230.8014,1393.613,1214.174,684.061,0.8712416,15.98787,1.923867
1905,100101000,2023-12-05 00:18:58.938,5.978768,230.7215,1379.431,1207.13,667.5829,0.8750926,16.93137,0.9348266
1906,100101000,2023-12-05 00:18:59.480,5.978768,230.7215,1379.431,1207.13,667.5829,0.8750926,16.93137,0.9348266
1907,100101000,2023-12-05 00:18:59.901,6.026134,230.7227,1390.366,1222.166,662.8927,0.8790249,18.16512,2.040524
1908,100101000,2023-12-05 00:19:00.441,6.026134,230.7227,1390.366,1222.166,662.8927,0.8790249,18.16512,2.040524
1909,100101000,2023-12-05 00:19:01.235,6.053622,230.9415,1398.032,1216.026,689.7645,0.8698126,18.63055,1.949521
1910,100101000,2023-12-05 00:19:01.818,6.078373,230.7967,1402.868,1214.072,702.8999,0.8654213,16.18199,1.645672
1911,100101000,2023-12-05 00:19:02.200,6.078373,230.7967,1402.868,1214.072,702.8999,0.8654213,17.0985,1.521348
1912,100101000,2023-12-05 00:19:02.865,6.079359,230.8376,1403.344,1220.382,692.8519,0.8696238,17.0985,1.521348
1913,100101000,2023-12-05 00:19:03.737,5.981803,230.9028,1381.215,1204.342,676.2523,0.8719434,18.88964,2.006459
1914,100101000,2023-12-05 00:19:04.290,6.088737,230.9805,1406.38,1220.119,699.4387,0.8675599,17.49645,2.017453
1915,100101000,2023-12-05 00:19:04.911,6.044493,230.906,1395.71,1206.712,701.322,0.8645864,15.89129,1.749436
1916,100101000,2023-12-05 00:19:05.655,6.044493,230.906,1395.71,1206.712,701.322,0.8645864,15.89129,1.749436
1917,100101000,2023-12-05 00:19:06.564,5.977909,230.8896,1380.237,1206.955,669.5626,0.8744548,16.38088,1.731795
1918,100101000,2023-12-05 00:19:07.299,5.975761,230.9794,1380.278,1207.196,669.2119,0.8746037,16.59347,1.775283
1919,100101000,2023-12-05 00:19:07.783,6.081817,230.987,1404.821,1214.667,705.766,0.864642,16.59347,1.775283
1920,100101000,2023-12-05 00:19:08.278,5.990976,230.9583,1383.666,1202.189,685.0337,0.8688439,15.86122,1.994643
1921,100101000,2023-12-05 00:19:08.703,5.990976,230.9583,1383.666,1202.189,685.0337,0.8688439,15.86122,1.994643
1922,100101000,2023-12-05 00:19:09.082,5.925401,230.9764,1368.628,1207.692,643.9112,0.8824109,18.38239,1.947346
1923,100101000,2023-12-05 00:19:09.620,5.925401,230.9764,1368.628,1207.692,643.9112,0.8824109,18.38239,1.947346
1924,100101000,2023-12-05 00:19:10.045,6.02954,231.0544,1393.151,1206.904,695.884,0.8663118,19.12075,1.568036
1925,100101000,2023-12-05 00:19:10.541,6.02954,231.0544,1393.151,1206.904,695.884,0.8663118,19.12075,1.568036
1926,100101000,2023-12-05 00:19:11.009,6.039334,231.0418,1395.338,1210.065,694.7753,0.8672196,17.10427,1.775794
1927,100101000,2023-12-05 00:19:11.504,6.039334,231.0418,1395.338,1210.065,694.7753,0.8672196,17.10427,1.775794
1928,100101000,2023-12-05 00:19:12.265,6.074234,231.069,1403.567,1217.156,698.9515,0.8671873,16.62087,1.554067
1929,100101000,2023-12-05 00:19:12.756,5.904105,230.9534,1363.573,1192.618,661.0552,0.8746272,16.69466,1.649151
1930,100101000,2023-12-05 00:19:13.376,5.904105,230.9534,1363.573,1192.618,661.0552,0.8746272,16.69466,1.649151
1931,100101000,2023-12-05 00:19:14.025,5.965014,230.968,1377.727,1203.844,669.9945,0.8737896,18.39069,1.826274
1932,100101000,2023-12-05 00:19:14.672,6.088568,230.8668,1405.648,1221.765,695.0804,0.8691827,16.50138,1.800265
1933,100101000,2023-12-05 00:19:15.222,6.010635,231.0175,1388.562,1205.932,688.3557,0.8684751,16.47702,1.551252
1934,100101000,2023-12-05 00:19:15.850,6.010635,231.0175,1388.562,1205.932,688.3557,0.8684751,16.47702,1.551252
1935,100101000,2023-12-05 00:19:16.732,5.949865,230.9548,1374.15,1209.088,652.9901,0.8798802,17.73721,2.060213
1936,100101000,2023-12-05 00:19:17.609,6.043965,230.9836,1396.057,1218.413,681.5022,0.872753,18.54375,2.067817
1937,100101000,2023-12-05 00:19:18.406,6.057599,231.0244,1399.453,1213.691,696.7239,0.8672606,17.34512,2.082825
1938,100101000,2023-12-05 00:19:18.890,6.078431,231.0143,1404.205,1222.158,691.4619,0.8703563,16.60656,2.113662
1939,100101000,2023-12-05 00:19:19.526,6.078431,231.0143,1404.205,1222.158,691.4619,0.8703563,19.77922,1.617973
1940,100101000,2023-12-05 00:19:19.895,6.067747,231.0638,1402.036,1218.383,693.7207,0.8690097,19.77922,1.617973
1941,100101000,2023-12-05 00:19:20.550,6.067747,231.0638,1402.036,1218.383,693.7207,0.8690097,17.83491,1.805763
1942,100101000,2023-12-05 00:19:20.901,6.066158,231.1376,1402.117,1217.862,694.7981,0.868588,17.83491,1.805763
1943,100101000,2023-12-05 00:19:21.645,6.066158,231.1376,1402.117,1217.862,694.7981,0.868588,16.90031,1.676844
1944,100101000,2023-12-05 00:19:22.108,6.091441,231.0011,1407.13,1222.438,696.8928,0.8687457,16.73123,1.77679
1945,100101000,2023-12-05 00:19:22.609,6.091441,231.0011,1407.13,1222.438,696.8928,0.8687457,16.73123,1.77679
1946,100101000,2023-12-05 00:19:23.213,5.952832,231.0103,1375.165,1209.375,654.5928,0.8794398,16.79791,1.823101
1947,100101000,2023-12-05 00:19:23.569,5.986993,231.1006,1383.598,1209.195,672.4517,0.8739495,16.79791,1.823101
1948,100101000,2023-12-05 00:19:24.173,5.986993,231.1006,1383.598,1209.195,672.4517,0.8739495,19.41583,1.577754
1949,100101000,2023-12-05 00:19:24.530,6.083854,231.0146,1405.459,1222.427,693.5329,0.8697705,19.41583,1.577754
1950,100101000,2023-12-05 00:19:25.368,6.083854,231.0146,1405.459,1222.427,693.5329,0.8697705,16.70996,1.859328
1951,100101000,2023-12-05 00:19:25.781,6.074904,230.9738,1403.144,1216.596,699.0759,0.86705,16.70996,1.859328
1952,100101000,2023-12-05 00:19:26.445,5.940993,231.0363,1372.585,1207.937,651.8281,0.8800448,16.82732,1.885229
1953,100101000,2023-12-05 00:19:26.912,6.004074,231.0278,1387.108,1212.295,674.0997,0.8739728,16.82732,1.885229
1954,100101000,2023-12-05 00:19:27.578,6.004074,231.0278,1387.108,1212.295,674.0997,0.8739728,18.88947,1.760345
1955,100101000,2023-12-05 00:19:28.250,6.063264,231.1589,1401.577,1213.295,701.6652,0.8656641,17.34314,1.795891
1956,100101000,2023-12-05 00:19:28.672,6.110384,231.0611,1411.872,1225.414,701.2449,0.8679353,17.34314,1.795891
1957,100101000,2023-12-05 00:19:29.389,6.110384,231.0611,1411.872,1225.414,701.2449,0.8679353,16.7588,1.830259
1958,100101000,2023-12-05 00:19:29.841,6.036415,231.0656,1394.808,1218.894,678.0762,0.8738793,15.73661,1.935288
1959,100101000,2023-12-05 00:19:30.349,6.036415,231.0656,1394.808,1218.894,678.0762,0.8738793,15.73661,1.935288
1960,100101000,2023-12-05 00:19:30.891,5.912107,231.1858,1366.795,1203.036,648.7162,0.8801877,17.21178,1.747226
1961,100101000,2023-12-05 00:19:31.313,5.912107,231.1858,1366.795,1203.036,648.7162,0.8801877,16.4246,1.949106
1962,100101000,2023-12-05 00:19:31.851,6.026918,231.1085,1392.872,1214.822,681.3955,0.8721707,16.4246,1.949106
1963,100101000,2023-12-05 00:19:32.276,6.053704,231.1399,1399.253,1213.782,696.1613,0.8674505,16.31874,2.022219
1964,100101000,2023-12-05 00:19:32.771,6.053704,231.1399,1399.253,1213.782,696.1613,0.8674505,16.31874,2.022219
1965,100101000,2023-12-05 00:19:33.240,6.005919,231.2371,1388.791,1215.63,671.554,0.8753151,16.20965,2.055599
1966,100101000,2023-12-05 00:19:33.737,6.005919,231.2371,1388.791,1215.63,671.554,0.8753151,16.20965,2.055599
1967,100101000,2023-12-05 00:19:34.203,5.933132,231.2115,1371.808,1203.083,659.1277,0.8770052,18.51891,2.188102
1968,100101000,2023-12-05 00:19:34.700,5.933132,231.2115,1371.808,1203.083,659.1277,0.8721068,18.51891,2.188102
1969,100101000,2023-12-05 00:19:35.569,6.054504,231.1836,1399.702,1217.786,690.0468,0.870032,19.09384,1.310549
1970,100101000,2023-12-05 00:19:36.261,6.103384,231.1913,1411.049,1228.077,694.9015,0.8703285,16.75534,1.438827
1971,100101000,2023-12-05 00:19:36.745,6.043864,231.2938,1397.908,1218.825,684.5525,0.8718922,15.74924,2.37642
1972,100101000,2023-12-05 00:19:37.491,6.043864,231.2938,1397.908,1218.825,684.5525,0.8718922,18.52701,1.296965
1973,100101000,2023-12-05 00:19:37.837,6.048489,231.302,1399.027,1214.467,694.5121,0.8680797,18.52701,1.296965
1974,100101000,2023-12-05 00:19:38.406,6.048489,231.302,1399.027,1214.467,694.5121,0.8680797,17.74622,1.258806
1975,100101000,2023-12-05 00:19:38.761,6.031971,231.4468,1396.08,1207.172,701.2672,0.8646867,17.74622,1.258806
1976,100101000,2023-12-05 00:19:39.371,6.031971,231.4468,1396.08,1207.172,701.2672,0.8646867,16.45156,0.9196806
1977,100101000,2023-12-05 00:19:39.801,6.015779,231.5097,1392.711,1218.45,674.5546,0.8748763,16.45156,0.9196806
1978,100101000,2023-12-05 00:19:40.509,6.015779,231.5097,1392.711,1218.45,674.5546,0.8748763,16.2436,2.129994
1979,100101000,2023-12-05 00:19:40.934,5.93786,231.5213,1374.741,1207.319,657.4911,0.8782154,18.64762,2.438383
1980,100101000,2023-12-05 00:19:41.431,5.93786,231.5213,1374.741,1207.319,657.4911,0.8782154,18.64762,2.438383
1981,100101000,2023-12-05 00:19:41.899,6.040943,231.4539,1398.2,1219.793,683.4236,0.8724024,18.76674,1.980169
1982,100101000,2023-12-05 00:19:42.397,6.040943,231.4539,1398.2,1219.793,683.4236,0.8724024,18.76674,1.980169
1983,100101000,2023-12-05 00:19:42.729,6.100649,231.3308,1411.268,1222.986,704.261,0.8665864,17.80243,1.877808
1984,100101000,2023-12-05 00:19:43.416,6.100649,231.3308,1411.268,1222.986,704.261,0.8665864,16.32798,1.696557
1985,100101000,2023-12-05 00:19:43.910,6.059797,231.3404,1401.876,1215.485,698.4641,0.8670418,16.32798,1.696557
1986,100101000,2023-12-05 00:19:44.528,5.930181,231.6321,1373.62,1209.881,650.4012,0.8807969,18.41996,1.5485
1987,100101000,2023-12-05 00:19:44.923,6.061656,231.4118,1402.739,1217.568,696.5659,0.8679935,18.41996,1.5485
1988,100101000,2023-12-05 00:19:45.745,6.061656,231.4118,1402.739,1217.568,696.5659,0.8679935,18.47056,2.042788
1989,100101000,2023-12-05 00:19:46.438,6.058234,231.3551,1401.603,1219.251,691.3171,0.8698972,17.66462,1.195676
1990,100101000,2023-12-05 00:19:46.920,6.072627,231.5061,1405.85,1217.646,702.6758,0.8661277,16.45181,2.082522
1991,100101000,2023-12-05 00:19:47.665,6.072627,231.5061,1405.85,1217.646,702.6758,0.8661277,16.45181,2.082522
1992,100101000,2023-12-05 00:19:48.512,6.019962,231.5369,1393.844,1218.246,677.2571,0.874019,15.95306,1.593457
1993,100101000,2023-12-05 00:19:49.171,5.951583,231.5653,1378.18,1216.443,647.8018,0.8826444,18.1769,1.924468
